time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-24T09:03:41.20Z,49.4267686,17.0765312,1369.393,72.08,-21.62,-0.03,146.017,137.490,10.90,343.30336,6.47028,3,4
2018-08-24T09:03:41.40Z,49.4268873,17.0764627,1369.708,67.79,-19.99,-1.44,86.365,71.039,5.71,343.57380,4.65551,3,4
2018-08-24T09:03:42.20Z,49.4273926,17.0762517,1367.177,67.13,-18.38,-2.22,54.856,49.951,2.85,344.68798,2.81134,3,5
2018-08-24T09:03:42.40Z,49.4275109,17.0762086,1368.190,67.09,-17.71,-2.80,47.514,42.611,2.47,345.21543,2.57370,3,5
2018-08-24T09:03:42.60Z,49.4276296,17.0761672,1369.201,66.74,-17.12,-3.28,42.475,37.728,2.25,345.60935,2.44090,3,5
2018-08-24T09:03:42.80Z,49.4277514,17.0761300,1370.128,66.56,-16.63,-3.70,38.887,34.250,2.16,345.97416,2.36160,3,5
2018-08-24T09:03:43.00Z,49.4278720,17.0760890,1370.663,66.84,-16.42,-3.30,37.080,32.912,2.12,346.19994,2.34476,3,4
2018-08-24T09:03:43.20Z,49.4279917,17.0760523,1371.165,66.73,-16.04,-3.58,35.516,31.615,2.07,346.48270,2.33781,3,4
2018-08-24T09:03:43.40Z,49.4281121,17.0760151,1371.483,66.84,-15.78,-3.96,34.102,30.311,1.97,346.72006,2.30366,3,4
2018-08-24T09:03:43.60Z,49.4282332,17.0759770,1371.911,66.80,-15.54,-4.06,32.816,29.027,1.91,346.90704,2.27628,3,4
2018-08-24T09:03:43.80Z,49.4283561,17.0759377,1372.353,66.94,-15.36,-4.18,31.749,27.923,1.93,347.07819,2.27941,3,4
2018-08-24T09:03:44.00Z,49.4284785,17.0758967,1372.801,67.04,-15.45,-4.26,30.850,26.954,2.03,347.02343,2.30357,3,4
2018-08-24T09:03:44.20Z,49.4285989,17.0758553,1373.321,67.07,-15.02,-4.14,30.075,26.197,2.11,347.37950,2.33953,3,4
2018-08-24T09:03:44.40Z,49.4287044,17.0758145,1376.147,66.98,-14.39,-4.47,27.772,23.227,2.02,347.87250,1.97481,3,5
2018-08-24T09:03:44.60Z,49.4288175,17.0757792,1378.196,67.17,-14.14,-4.25,26.272,21.428,2.04,348.11341,1.96764,3,5
2018-08-24T09:03:44.80Z,49.4289337,17.0757471,1380.000,67.49,-13.30,-4.04,25.074,20.004,2.02,348.85312,1.94673,3,5
2018-08-24T09:03:45.00Z,49.4290520,17.0757131,1381.247,67.17,-12.49,-3.69,24.074,18.820,2.12,349.46773,2.05642,3,5
2018-08-24T09:03:45.20Z,49.4291718,17.0756733,1382.512,67.39,-13.05,-4.33,23.228,17.840,2.30,349.03814,2.16553,3,5
2018-08-24T09:03:45.40Z,49.4292959,17.0756321,1383.338,68.54,-13.46,-4.45,22.467,17.017,2.23,348.88998,2.02061,3,5
2018-08-24T09:03:45.60Z,49.4294174,17.0755969,1383.958,67.41,-13.47,-3.98,21.826,16.346,2.40,348.70327,2.12620,3,5
2018-08-24T09:03:45.80Z,49.4295403,17.0755596,1384.755,68.17,-12.93,-4.05,21.227,15.736,2.27,349.25773,2.02754,3,5
2018-08-24T09:03:46.00Z,49.4296659,17.0755233,1385.206,68.28,-12.93,-4.30,20.720,15.223,2.24,349.27879,2.01409,3,5
2018-08-24T09:03:46.20Z,49.4297922,17.0754874,1385.662,68.36,-12.85,-4.49,20.265,14.785,2.16,349.35061,1.99955,3,5
2018-08-24T09:03:46.40Z,49.4299213,17.0754477,1386.233,68.88,-13.45,-4.82,19.876,14.404,2.32,348.95010,2.10494,3,5
2018-08-24T09:03:46.60Z,49.4300498,17.0754099,1386.611,69.19,-13.14,-4.50,19.502,14.091,2.16,349.24604,2.00315,3,5
2018-08-24T09:03:46.80Z,49.4301816,17.0753710,1386.455,69.40,-12.88,-3.48,19.161,13.807,2.12,349.48410,1.99161,3,5
2018-08-24T09:03:47.00Z,49.4303118,17.0753317,1386.691,69.76,-13.42,-3.70,18.866,13.589,2.21,349.10780,2.01342,3,5
2018-08-24T09:03:47.20Z,49.4304423,17.0752914,1386.739,70.01,-13.40,-3.24,18.588,13.363,2.20,349.16154,2.00887,3,5
2018-08-24T09:03:47.40Z,49.4305646,17.0752687,1387.839,68.95,-11.88,-4.04,18.124,13.104,1.91,350.22382,1.77833,3,5
2018-08-24T09:03:47.60Z,49.4306891,17.0752381,1388.748,68.86,-11.55,-4.55,17.713,12.846,1.77,350.47826,1.67037,3,5
2018-08-24T09:03:47.80Z,49.4308180,17.0752078,1388.948,68.87,-10.92,-4.62,17.222,12.440,1.72,350.99076,1.63707,3,5
2018-08-24T09:03:48.00Z,49.4309483,17.0751762,1389.150,69.50,-11.07,-4.43,16.668,11.907,1.95,350.94681,1.72636,3,6
2018-08-24T09:03:48.20Z,49.4310777,17.0751425,1389.575,69.65,-11.47,-4.71,16.289,11.626,1.97,350.64828,1.74627,3,5
2018-08-24T09:03:48.40Z,49.4312072,17.0751161,1389.785,69.17,-10.83,-4.61,15.647,10.833,1.95,351.10379,1.79567,3,6
2018-08-24T09:03:48.60Z,49.4313353,17.0750895,1390.214,69.21,-10.40,-4.61,15.121,10.231,1.77,351.45265,1.66002,3,6
2018-08-24T09:03:48.80Z,49.4314587,17.0750640,1390.964,68.82,-9.75,-4.46,14.739,9.846,1.70,351.93291,1.63227,3,6
2018-08-24T09:03:49.00Z,49.4315876,17.0750365,1390.999,69.10,-9.83,-4.37,14.338,9.534,1.63,351.90503,1.57255,3,6
2018-08-24T09:03:49.20Z,49.4317166,17.0750116,1391.088,69.19,-9.66,-4.32,13.948,9.260,1.59,352.04860,1.55152,3,6
2018-08-24T09:03:49.40Z,49.4318405,17.0749869,1391.661,69.26,-9.62,-3.94,13.517,9.018,1.39,352.09290,1.35712,3,6
2018-08-24T09:03:49.60Z,49.4319639,17.0749649,1392.404,69.28,-9.17,-4.12,13.105,8.816,1.31,352.45886,1.28783,3,6
2018-08-24T09:03:49.80Z,49.4320891,17.0749428,1393.232,69.43,-8.90,-4.16,12.706,8.610,1.24,352.69187,1.22479,3,6
2018-08-24T09:03:50.00Z,49.4322170,17.0749157,1393.692,69.62,-9.29,-3.97,12.360,8.438,1.29,352.39637,1.23375,3,6
2018-08-24T09:03:50.20Z,49.4323439,17.0748892,1394.330,69.82,-9.30,-3.88,12.126,8.303,1.42,352.41710,1.36332,3,6
2018-08-24T09:03:50.40Z,49.4324693,17.0748622,1394.975,69.44,-9.39,-3.77,11.908,8.185,1.52,352.30247,1.44810,3,6
2018-08-24T09:03:50.60Z,49.4325952,17.0748353,1395.521,69.49,-9.03,-3.62,11.727,8.090,1.55,352.59890,1.46955,3,6
2018-08-24T09:03:50.80Z,49.4327206,17.0748093,1396.146,69.35,-8.77,-3.43,11.554,8.007,1.58,352.79308,1.46361,3,6
2018-08-24T09:03:51.00Z,49.4328459,17.0747831,1396.636,69.22,-8.64,-3.09,11.398,7.932,1.58,352.88463,1.46289,3,6
2018-08-24T09:03:51.20Z,49.4329713,17.0747586,1397.231,69.28,-8.54,-3.09,11.246,7.861,1.60,352.97583,1.46997,3,6
2018-08-24T09:03:51.40Z,49.4330972,17.0747335,1397.706,69.54,-8.16,-2.90,11.035,7.776,1.42,353.30686,1.21295,3,6
2018-08-24T09:03:51.60Z,49.4332220,17.0747142,1398.490,69.26,-7.12,-3.19,10.813,7.688,1.40,354.13260,1.22629,3,6
2018-08-24T09:03:51.80Z,49.4333525,17.0746844,1398.673,70.75,-9.25,-1.93,10.604,7.604,1.31,352.55334,1.12106,3,6
2018-08-24T09:03:52.00Z,49.4334795,17.0746602,1399.059,70.74,-8.85,-1.93,10.444,7.522,1.35,352.86481,1.23558,3,6
2018-08-24T09:03:52.20Z,49.4336060,17.0746376,1399.746,70.82,-8.65,-2.41,10.262,7.401,1.31,353.03366,1.18732,3,6
2018-08-24T09:03:52.40Z,49.4337327,17.0746166,1400.621,70.25,-8.55,-2.44,10.097,7.272,1.32,353.06100,1.21079,3,6
2018-08-24T09:03:52.60Z,49.4338578,17.0745949,1401.091,69.53,-7.84,-2.19,9.935,7.197,1.36,353.56374,1.11736,3,6
2018-08-24T09:03:52.80Z,49.4339827,17.0745784,1401.482,69.54,-5.46,-1.68,9.785,7.134,1.33,355.50723,1.14933,3,6
2018-08-24T09:03:53.00Z,49.4341079,17.0745631,1402.026,69.94,-6.15,-2.45,9.640,7.070,1.38,354.97221,1.22668,3,6
2018-08-24T09:03:53.20Z,49.4342345,17.0745471,1402.782,70.51,-6.52,-2.94,9.500,7.010,1.29,354.71580,1.06435,3,6
2018-08-24T09:03:53.40Z,49.4343612,17.0745295,1403.417,70.52,-6.61,-2.93,9.408,6.966,1.40,354.64175,1.24248,3,6
2018-08-24T09:03:53.60Z,49.4344878,17.0745128,1404.171,70.42,-6.42,-3.19,9.326,6.916,1.31,354.79186,1.28058,3,6
2018-08-24T09:03:53.80Z,49.4346148,17.0744954,1405.058,70.57,-6.74,-3.36,9.240,6.865,1.33,354.54376,1.29045,3,6
2018-08-24T09:03:54.00Z,49.4347418,17.0744790,1405.851,70.79,-6.41,-3.36,9.149,6.832,1.56,354.82751,1.30167,3,6
2018-08-24T09:03:54.20Z,49.4348696,17.0744613,1406.784,71.09,-6.60,-3.91,9.038,6.796,1.50,354.69306,1.14779,3,6
2018-08-24T09:03:54.40Z,49.4349963,17.0744459,1407.684,70.62,-6.15,-3.88,8.926,6.757,1.42,355.01995,1.00826,3,6
2018-08-24T09:03:54.60Z,49.4351237,17.0744299,1408.507,70.88,-6.05,-3.86,8.817,6.717,1.38,355.12139,0.98225,3,6
2018-08-24T09:03:54.80Z,49.4352511,17.0744144,1409.364,70.93,-6.04,-3.93,8.693,6.665,1.22,355.13283,0.93692,3,6
2018-08-24T09:03:55.00Z,49.4353792,17.0743987,1410.410,71.28,-6.15,-4.23,8.574,6.607,1.17,355.07077,0.95743,3,6
2018-08-24T09:03:55.20Z,49.4355065,17.0743828,1411.056,70.85,-5.88,-4.33,8.456,6.564,1.19,355.25779,0.92617,3,6
2018-08-24T09:03:55.40Z,49.4356337,17.0743678,1411.864,71.11,-6.12,-3.87,8.363,6.529,1.26,355.07884,1.09768,3,6
2018-08-24T09:03:55.60Z,49.4357615,17.0743506,1412.572,71.30,-6.72,-3.58,8.276,6.490,1.22,354.61806,1.12139,3,6
2018-08-24T09:03:55.80Z,49.4358906,17.0743327,1413.386,72.00,-6.93,-3.48,8.204,6.454,1.33,354.50304,1.13987,3,6
2018-08-24T09:03:56.00Z,49.4360206,17.0743140,1414.251,72.59,-7.50,-3.69,8.145,6.432,1.45,354.10435,1.16135,3,6
2018-08-24T09:03:56.20Z,49.4361484,17.0743000,1415.183,71.85,-6.15,-3.86,8.086,6.397,1.25,355.11012,1.15080,3,6
2018-08-24T09:03:56.40Z,49.4362749,17.0742880,1416.152,70.98,-5.46,-4.03,8.032,6.363,1.18,355.59950,1.13057,3,6
2018-08-24T09:03:56.60Z,49.4364008,17.0742774,1417.011,70.66,-4.88,-4.07,7.957,6.339,1.34,356.04994,1.10680,3,6
2018-08-24T09:03:56.80Z,49.4365267,17.0742693,1417.920,70.57,-3.40,-3.96,7.907,6.321,1.38,357.23846,1.19029,3,6
2018-08-24T09:03:57.00Z,49.4366528,17.0742603,1418.836,70.38,-3.91,-3.95,7.863,6.304,1.45,356.82183,1.25675,3,6
2018-08-24T09:03:57.20Z,49.4367795,17.0742508,1419.863,71.14,-4.03,-4.33,7.821,6.281,1.43,356.76160,1.24825,3,6
2018-08-24T09:03:57.40Z,49.4369060,17.0742416,1420.614,71.08,-3.80,-4.43,7.780,6.237,1.23,356.93853,1.23730,3,6
2018-08-24T09:03:57.60Z,49.4370334,17.0742322,1421.495,71.12,-3.86,-4.55,7.738,6.184,1.19,356.89251,1.23285,3,6
2018-08-24T09:03:57.80Z,49.4371614,17.0742224,1422.530,71.49,-4.04,-4.55,7.704,6.147,1.29,356.76582,1.27151,3,6
2018-08-24T09:03:58.00Z,49.4372898,17.0742124,1423.399,71.69,-3.95,-4.38,7.673,6.126,1.34,356.84264,1.24340,3,6
2018-08-24T09:03:58.20Z,49.4374173,17.0742041,1424.291,71.24,-3.59,-4.07,7.640,6.107,1.37,357.11738,1.29245,3,6
2018-08-24T09:03:58.40Z,49.4375455,17.0741940,1424.948,71.17,-3.71,-4.07,7.612,6.090,1.35,357.01258,1.25744,3,6
2018-08-24T09:03:58.60Z,49.4376754,17.0741826,1425.622,72.21,-3.73,-4.24,7.583,6.082,1.44,357.04199,1.26033,3,6
2018-08-24T09:03:58.80Z,49.4378071,17.0741711,1426.608,73.25,-3.92,-4.52,7.562,6.082,1.81,356.93514,1.30165,3,6
2018-08-24T09:03:59.00Z,49.4379370,17.0741583,1427.511,72.15,-4.64,-4.81,7.530,6.079,1.72,356.31654,1.10177,3,6
2018-08-24T09:03:59.20Z,49.4380661,17.0741460,1428.666,71.97,-4.68,-4.99,7.492,6.077,1.49,356.28111,1.06908,3,6
2018-08-24T09:03:59.40Z,49.4381951,17.0741353,1429.775,72.00,-4.13,-4.98,7.453,6.070,1.41,356.71540,1.07147,3,6
2018-08-24T09:03:59.60Z,49.4383246,17.0741248,1431.024,72.17,-3.93,-5.26,7.413,6.059,1.25,356.88522,1.05910,3,6
2018-08-24T09:03:59.80Z,49.4384535,17.0741143,1432.048,71.98,-3.94,-5.22,7.362,6.035,1.17,356.87046,0.98331,3,6
2018-08-24T09:04:00.00Z,49.4385821,17.0741071,1433.306,71.96,-3.04,-5.31,7.329,6.025,1.32,357.58151,1.19543,3,6
2018-08-24T09:04:00.20Z,49.4387127,17.0740975,1434.536,72.79,-3.75,-5.22,7.299,6.005,1.27,357.05320,1.22004,3,6
2018-08-24T09:04:00.40Z,49.4388429,17.0740878,1435.770,72.62,-3.75,-5.40,7.286,5.987,1.39,357.04210,1.44449,3,6
2018-08-24T09:04:00.60Z,49.4389710,17.0740832,1436.815,71.79,-2.43,-5.04,7.267,5.975,1.35,358.06162,1.29362,3,6
2018-08-24T09:04:00.80Z,49.4390993,17.0740785,1437.939,71.59,-2.06,-5.07,7.242,5.961,1.33,358.35523,1.26671,3,6
2018-08-24T09:04:01.00Z,49.4392290,17.0740713,1439.114,72.15,-2.70,-5.20,7.237,5.955,1.50,357.85778,1.41424,3,6
2018-08-24T09:04:01.20Z,49.4393589,17.0740637,1440.387,72.34,-2.92,-5.56,7.242,5.956,1.54,357.68950,1.46295,3,6
2018-08-24T09:04:01.40Z,49.4394894,17.0740547,1441.476,72.57,-3.19,-5.23,7.237,5.957,1.48,357.48259,1.28238,3,6
2018-08-24T09:04:01.60Z,49.4396198,17.0740466,1442.349,72.62,-3.00,-4.65,7.235,5.961,1.47,357.63214,1.28214,3,6
2018-08-24T09:04:01.80Z,49.4397498,17.0740397,1443.116,72.46,-2.66,-4.13,7.239,5.967,1.50,357.89764,1.34121,3,6
2018-08-24T09:04:02.00Z,49.4398808,17.0740314,1443.954,72.72,-2.96,-4.12,7.252,5.977,1.57,357.66989,1.44909,3,6
2018-08-24T09:04:02.20Z,49.4400112,17.0740233,1444.849,72.55,-3.16,-4.07,7.268,5.991,1.63,357.50891,1.44431,3,6
