time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-24T10:40:06.60Z,49.4145735,17.1747627,1707.603,35.16,63.73,-1.48,255.625,312.619,10.16,61.11211,16.11161,3,4
2018-08-24T10:40:06.80Z,49.4146180,17.1749358,1708.338,36.72,63.63,-2.45,208.907,249.494,7.35,60.01456,10.17409,3,4
2018-08-24T10:40:07.40Z,49.4149065,17.1754585,1721.817,39.65,62.71,-5.46,120.109,147.589,3.00,57.69359,3.20609,3,4
2018-08-24T10:40:07.60Z,49.4150277,17.1756267,1729.724,38.75,62.64,-4.98,92.411,113.169,2.45,58.26099,2.72107,3,5
2018-08-24T10:40:07.80Z,49.4151116,17.1757879,1733.856,39.85,62.33,-5.54,82.115,100.087,2.40,57.40870,2.56081,3,6
2018-08-24T10:40:08.00Z,49.4151879,17.1759590,1735.711,40.12,63.02,-5.96,77.310,95.008,2.33,57.52077,2.46013,3,5
2018-08-24T10:40:08.20Z,49.4152704,17.1761312,1738.471,40.29,63.00,-6.43,73.489,90.700,2.33,57.39899,2.34078,3,5
2018-08-24T10:40:08.40Z,49.4153661,17.1763024,1743.208,40.68,63.01,-6.62,67.803,82.448,2.35,57.15415,2.22799,3,7
2018-08-24T10:40:08.60Z,49.4154945,17.1764651,1753.268,41.48,61.94,-7.26,60.548,71.436,2.31,56.18777,2.08311,3,7
2018-08-24T10:40:08.80Z,49.4156240,17.1766323,1762.403,41.80,62.10,-8.02,47.378,54.967,2.09,56.05524,1.80194,3,8
2018-08-24T10:40:09.00Z,49.4157196,17.1767966,1766.596,41.52,62.61,-7.75,40.045,45.785,1.93,56.45079,1.62957,3,8
2018-08-24T10:40:09.20Z,49.4157957,17.1769629,1766.946,41.72,62.13,-7.28,35.890,41.118,1.82,56.11832,1.53955,3,8
2018-08-24T10:40:09.40Z,49.4158686,17.1771313,1767.649,41.36,61.91,-7.40,32.610,37.700,1.67,56.25100,1.46467,3,8
2018-08-24T10:40:09.60Z,49.4159366,17.1772970,1768.010,41.52,61.56,-6.83,30.275,35.099,1.84,56.00156,1.57711,3,8
2018-08-24T10:40:09.80Z,49.4160109,17.1774641,1769.323,41.61,61.52,-7.17,28.328,32.890,1.81,55.92824,1.53677,3,8
2018-08-24T10:40:10.00Z,49.4160765,17.1776165,1769.531,41.30,60.63,-6.86,25.662,29.759,1.59,55.73804,1.36774,3,9
2018-08-24T10:40:10.20Z,49.4161501,17.1777778,1771.259,40.29,60.84,-6.75,23.683,27.622,1.45,56.48317,1.29697,3,9
2018-08-24T10:40:10.40Z,49.4162287,17.1779432,1773.199,41.17,59.98,-6.29,20.347,24.084,1.24,55.53577,1.09615,3,10
2018-08-24T10:40:10.60Z,49.4163035,17.1781117,1774.314,42.04,60.64,-6.39,18.255,21.890,1.14,55.27083,0.95876,3,10
2018-08-24T10:40:10.80Z,49.4163790,17.1782756,1775.192,42.42,59.79,-6.52,16.821,20.469,1.21,54.64520,0.91490,3,10
