time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-24T12:29:05.98Z,49.4157204,17.0886891,1123.433,-31.06,55.50,-5.31,173.948,204.295,4.34,119.23478,2.18571,3,6
2018-08-24T12:29:06.19Z,49.4156719,17.0888753,1124.033,-30.97,55.55,-5.45,88.867,97.378,2.08,119.14012,1.14008,3,6
2018-08-24T12:29:06.80Z,49.4155058,17.0893006,1121.777,-30.68,55.54,-4.51,55.212,63.620,1.56,118.91436,0.85279,3,6
2018-08-24T12:29:07.00Z,49.4154541,17.0894327,1120.289,-30.50,55.66,-4.46,45.622,52.587,1.46,118.72461,0.81572,3,6
2018-08-24T12:29:07.20Z,49.4154034,17.0895622,1118.461,-30.37,55.71,-4.39,38.310,44.149,1.36,118.59931,0.77904,3,6
2018-08-24T12:29:07.41Z,49.4153994,17.0891498,1068.398,-30.33,56.26,-5.26,83.089,91.262,3.43,118.33289,1.72163,3,7
2018-08-24T12:29:07.61Z,49.4153450,17.0893059,1070.017,-30.17,56.32,-4.94,41.861,41.740,1.71,118.18058,0.94313,3,7
2018-08-24T12:29:07.80Z,49.4152967,17.0894505,1070.571,-30.14,56.25,-4.78,44.591,46.370,1.54,118.17998,0.85202,3,7
2018-08-24T12:29:08.00Z,49.4152439,17.0896103,1071.821,-30.01,56.38,-4.91,40.182,42.418,1.42,118.02533,0.78628,3,7
2018-08-24T12:29:08.20Z,49.4151910,17.0897218,1070.237,-29.98,56.39,-4.82,30.520,33.389,1.27,117.99821,0.72724,3,9
2018-08-24T12:29:08.40Z,49.4151388,17.0898263,1067.936,-29.70,56.49,-4.78,24.573,27.666,1.17,117.73783,0.68456,3,9
2018-08-24T12:29:08.60Z,49.4150876,17.0899575,1067.528,-29.84,56.42,-5.00,21.156,24.018,1.09,117.87383,0.65254,3,9
2018-08-24T12:29:08.80Z,49.4150364,17.0900891,1066.558,-29.64,56.55,-4.92,18.729,21.554,1.02,117.66162,0.60915,3,9
2018-08-24T12:29:09.00Z,49.4149880,17.0902226,1065.752,-29.51,56.72,-4.83,16.607,19.190,0.92,117.48474,0.56487,3,9
2018-08-24T12:29:09.20Z,49.4149392,17.0903604,1065.142,-29.58,56.74,-4.71,15.017,17.381,0.79,117.53890,0.47680,3,11
2018-08-24T12:29:09.40Z,49.4148909,17.0905004,1064.496,-29.43,56.82,-4.54,13.788,15.931,0.71,117.37847,0.44516,3,11
2018-08-24T12:29:09.60Z,49.4148426,17.0906452,1064.386,-29.36,57.05,-4.44,12.877,14.826,0.68,117.23662,0.43222,3,11
2018-08-24T12:29:09.80Z,49.4147928,17.0907962,1064.846,-29.30,57.06,-4.61,12.079,13.851,0.64,117.18074,0.41431,3,11
2018-08-24T12:29:10.00Z,49.4147427,17.0909498,1065.433,-29.26,57.17,-4.65,11.430,13.055,0.60,117.10504,0.39695,3,11
2018-08-24T12:29:10.20Z,49.4146920,17.0911133,1067.265,-29.19,57.18,-4.76,10.874,12.333,0.57,117.04160,0.38712,3,12
2018-08-24T12:29:10.40Z,49.4146405,17.0912782,1069.259,-29.16,57.18,-4.80,10.415,11.739,0.57,117.01752,0.40434,3,12
2018-08-24T12:29:10.60Z,49.4145887,17.0914401,1070.918,-29.10,57.33,-4.55,10.019,11.230,0.55,116.91530,0.39955,3,12
2018-08-24T12:29:10.80Z,49.4145372,17.0916004,1072.268,-29.07,57.35,-4.58,9.646,10.786,0.54,116.88204,0.39326,3,12
2018-08-24T12:29:11.00Z,49.4144854,17.0917598,1073.526,-28.94,57.49,-4.54,9.322,10.394,0.53,116.71901,0.40222,3,12
2018-08-24T12:29:11.20Z,49.4144340,17.0919164,1074.355,-28.89,57.51,-4.26,9.030,10.042,0.52,116.67213,0.39917,3,12
2018-08-24T12:29:11.40Z,49.4143825,17.0920761,1075.371,-28.89,57.69,-4.35,8.765,9.717,0.51,116.60563,0.37695,3,12
2018-08-24T12:29:11.60Z,49.4143310,17.0922352,1076.360,-28.82,57.73,-4.30,8.553,9.441,0.51,116.52786,0.38781,3,12
2018-08-24T12:29:11.80Z,49.4142798,17.0923954,1077.366,-28.79,57.77,-4.21,8.368,9.201,0.51,116.48805,0.37906,3,12
2018-08-24T12:29:12.00Z,49.4142288,17.0925558,1078.386,-28.72,57.86,-4.34,8.199,8.982,0.50,116.39662,0.37699,3,12
