time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-12-29T21:52:39.00Z,38.1946696,-121.3370641,3337.926,-20.42,-11.14,10.15,570.537,275.248,11.42,0.00000,102.40678,3,4
2018-12-29T21:52:39.20Z,38.1945810,-121.3371743,3336.515,-20.65,-12.05,8.69,384.425,215.401,6.82,210.26952,36.79194,3,4
2018-12-29T21:52:40.00Z,38.1944890,-121.3377304,3355.838,-20.48,-15.46,6.88,202.988,111.417,2.99,217.05339,9.15035,3,4
2018-12-29T21:52:40.20Z,38.1944468,-121.3378363,3353.550,-21.23,-16.16,6.00,178.029,98.990,3.03,217.27506,9.04584,3,4
2018-12-29T21:52:40.40Z,38.1944096,-121.3379776,3356.820,-22.02,-18.50,5.55,160.419,89.899,3.39,220.02984,8.35420,3,4
2018-12-29T21:52:40.60Z,38.1943719,-121.3381395,3360.387,-21.61,-20.15,5.08,143.841,82.104,3.60,222.99738,8.07056,3,4
2018-12-29T21:52:41.20Z,38.1942302,-121.3365011,3290.981,-19.26,-19.97,5.06,223.674,122.776,4.01,226.02743,8.45264,3,4
2018-12-29T21:52:41.40Z,38.1941528,-121.3342078,3201.674,-19.58,-20.21,5.13,284.515,155.542,3.79,225.90560,8.14633,3,4
2018-12-29T21:52:41.60Z,38.1940606,-121.3313110,3089.791,-19.07,-19.83,5.26,337.246,184.087,3.54,226.10570,7.89445,3,4
2018-12-29T21:52:41.80Z,38.1925708,-121.3036151,2112.479,-18.75,-21.65,5.61,243.775,185.797,3.11,229.11146,6.30435,3,5
2018-12-29T21:52:42.00Z,38.1926883,-121.3017707,1880.317,-18.06,-34.18,6.68,234.667,228.349,3.31,242.14077,3.80822,3,6
2018-12-29T21:52:42.20Z,38.1926204,-121.2985877,1780.357,-17.20,-35.56,5.03,205.621,220.241,3.11,244.19536,3.25640,3,6
2018-12-29T21:52:42.40Z,38.1926580,-121.2971449,1726.412,-16.70,-36.94,3.11,181.844,204.198,3.05,245.67327,2.84405,3,5
2018-12-29T21:52:42.60Z,38.1931988,-121.2984880,1576.386,-15.57,-42.89,3.33,204.998,246.899,2.77,250.04860,2.14462,3,8
2018-12-29T21:52:42.80Z,38.1935480,-121.2974050,1364.410,-15.36,-46.97,2.55,198.077,267.420,2.21,251.89647,1.71468,3,8
