time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-11-17T17:50:38.40Z,38.2001183,-121.2640639,28.271,0.03,0.00,-0.07,8.932,9.835,0.53,0.00000,180.00000,3,7
2018-11-17T17:50:38.60Z,38.2001166,-121.2640636,28.199,-0.01,-0.03,0.03,6.281,5.060,0.23,0.00000,180.00000,3,7
2018-11-17T17:50:39.60Z,38.2001132,-121.2640637,28.509,-0.06,0.12,0.19,3.976,3.961,0.36,0.00000,138.01176,3,7
2018-11-17T17:50:39.80Z,38.2001128,-121.2640637,28.547,-0.01,0.05,0.11,3.709,3.741,0.36,0.00000,138.01198,3,7
2018-11-17T17:50:40.00Z,38.2001128,-121.2640636,28.572,-0.02,0.09,0.17,3.500,3.561,0.36,0.00000,138.01222,3,7
2018-11-17T17:50:40.20Z,38.2001127,-121.2640637,28.603,-0.05,0.05,0.14,3.326,3.409,0.35,0.00000,138.01244,3,7
2018-11-17T17:50:40.40Z,38.2001128,-121.2640639,28.619,-0.06,0.07,0.14,3.185,3.281,0.35,0.00000,138.01268,3,7
2018-11-17T17:50:40.60Z,38.2001129,-121.2640639,28.615,-0.06,0.08,0.12,3.065,3.176,0.35,0.00000,138.01292,3,7
2018-11-17T17:50:40.80Z,38.2001129,-121.2640641,28.616,-0.01,0.08,0.07,2.954,3.072,0.35,0.00000,138.01314,3,7
2018-11-17T17:50:41.00Z,38.2001131,-121.2640645,28.622,-0.03,0.03,0.11,2.854,2.979,0.35,0.00000,138.01338,3,7
2018-11-17T17:50:41.20Z,38.2001132,-121.2640649,28.632,-0.04,0.03,0.03,2.768,2.904,0.33,0.00000,138.01360,3,7
2018-11-17T17:50:41.40Z,38.2001133,-121.2640654,28.660,-0.01,0.05,0.07,2.687,2.828,0.35,0.00000,138.01382,3,7
2018-11-17T17:50:41.60Z,38.2001134,-121.2640659,28.677,-0.02,0.03,0.09,2.608,2.754,0.33,0.00000,138.01404,3,7
2018-11-17T17:50:41.80Z,38.2001135,-121.2640659,28.688,-0.01,0.06,0.04,2.540,2.689,0.32,0.00000,138.01426,3,7
2018-11-17T17:50:42.00Z,38.2001135,-121.2640658,28.690,0.01,0.01,0.00,2.477,2.627,0.24,0.00000,138.01442,3,7
2018-11-17T17:50:42.20Z,38.2001136,-121.2640658,28.685,0.03,0.00,0.05,2.416,2.568,0.26,0.00000,138.01460,3,7
2018-11-17T17:50:42.40Z,38.2001137,-121.2640659,28.674,0.02,0.04,-0.02,2.360,2.513,0.21,0.00000,138.01472,3,7
2018-11-17T17:50:42.60Z,38.2001137,-121.2640659,28.664,-0.01,0.04,0.04,2.310,2.464,0.33,0.00000,138.01494,3,7
2018-11-17T17:50:42.80Z,38.2001137,-121.2640660,28.646,-0.02,0.03,0.06,2.262,2.416,0.32,0.00000,138.01516,3,7
2018-11-17T17:50:43.00Z,38.2001136,-121.2640662,28.658,0.00,0.04,0.09,2.216,2.371,0.31,0.00000,138.01536,3,7
2018-11-17T17:50:43.20Z,38.2001135,-121.2640664,28.665,0.00,0.00,-0.02,2.171,2.328,0.26,0.00000,138.01552,3,7
2018-11-17T17:50:43.40Z,38.2001134,-121.2640665,28.659,-0.02,0.02,0.02,2.132,2.289,0.30,0.00000,138.01572,3,7
2018-11-17T17:50:43.60Z,38.2001132,-121.2640667,28.667,0.00,0.00,0.02,2.094,2.253,0.26,0.00000,138.01588,3,7
2018-11-17T17:50:43.80Z,38.2001132,-121.2640669,28.682,-0.01,0.03,0.04,2.058,2.215,0.31,0.00000,138.01608,3,7
2018-11-17T17:50:44.00Z,38.2001131,-121.2640670,28.693,-0.04,0.02,0.02,2.023,2.180,0.26,0.00000,138.01626,3,7
2018-11-17T17:50:44.20Z,38.2001130,-121.2640670,28.667,-0.02,0.04,0.02,1.992,2.150,0.29,0.00000,138.01646,3,7
2018-11-17T17:50:44.40Z,38.2001128,-121.2640667,28.617,0.01,0.01,0.02,1.962,2.119,0.29,0.00000,138.01664,3,7
2018-11-17T17:50:44.60Z,38.2001127,-121.2640666,28.579,-0.05,0.00,-0.02,1.932,2.089,0.21,0.00000,138.01678,3,7
2018-11-17T17:50:44.80Z,38.2001125,-121.2640666,28.586,-0.01,-0.01,-0.03,1.904,2.061,0.28,0.00000,138.01696,3,7
2018-11-17T17:50:45.00Z,38.2001125,-121.2640669,28.586,0.03,-0.07,-0.12,1.876,2.033,0.31,0.00000,138.01718,3,7
2018-11-17T17:50:45.20Z,38.2001125,-121.2640670,28.596,0.01,0.02,-0.03,1.851,2.011,0.22,0.00000,138.01732,3,7
2018-11-17T17:50:45.40Z,38.2001124,-121.2640672,28.621,0.06,-0.02,-0.05,1.826,1.990,0.26,0.00000,138.01748,3,7
2018-11-17T17:50:45.60Z,38.2001123,-121.2640672,28.601,-0.01,0.02,0.08,1.802,1.968,0.30,0.00000,138.01766,3,7
2018-11-17T17:50:45.80Z,38.2001123,-121.2640673,28.598,-0.01,0.06,0.00,1.779,1.946,0.27,0.00000,138.01784,3,7
2018-11-17T17:50:46.00Z,38.2001123,-121.2640672,28.579,0.03,0.01,0.08,1.757,1.923,0.27,0.00000,138.01802,3,7
2018-11-17T17:50:46.20Z,38.2001122,-121.2640669,28.536,-0.03,0.07,0.10,1.736,1.902,0.31,0.00000,138.01822,3,7
2018-11-17T17:50:46.40Z,38.2001121,-121.2640668,28.519,-0.05,0.05,0.16,1.716,1.882,0.30,0.00000,138.01844,3,7
2018-11-17T17:50:46.60Z,38.2001120,-121.2640668,28.516,0.00,0.05,0.12,1.697,1.863,0.31,0.00000,138.01864,3,7
2018-11-17T17:50:46.80Z,38.2001121,-121.2640666,28.509,0.05,0.03,0.07,1.678,1.844,0.26,0.00000,138.01880,3,7
2018-11-17T17:50:47.00Z,38.2001120,-121.2640666,28.510,-0.03,0.00,0.10,1.661,1.826,0.28,0.00000,138.01900,3,7
2018-11-17T17:50:47.20Z,38.2001120,-121.2640664,28.514,0.02,0.03,0.05,1.645,1.809,0.30,0.00000,138.01918,3,7
2018-11-17T17:50:47.40Z,38.2001120,-121.2640664,28.521,0.02,0.02,0.02,1.629,1.793,0.26,0.00000,138.01934,3,7
2018-11-17T17:50:47.60Z,38.2001120,-121.2640663,28.533,0.04,0.02,0.02,1.614,1.777,0.21,0.00000,138.01948,3,7
2018-11-17T17:50:47.80Z,38.2001119,-121.2640660,28.532,-0.05,0.03,0.03,1.600,1.763,0.27,0.00000,138.01966,3,7
2018-11-17T17:50:48.00Z,38.2001118,-121.2640659,28.547,-0.01,0.03,0.01,1.586,1.749,0.29,0.00000,138.01986,3,7
2018-11-17T17:50:48.20Z,38.2001118,-121.2640657,28.551,0.04,-0.07,-0.05,1.572,1.735,0.32,0.00000,138.02006,3,7
2018-11-17T17:50:48.40Z,38.2001119,-121.2640656,28.577,0.01,0.07,0.05,1.559,1.721,0.31,0.00000,138.02026,3,7
2018-11-17T17:50:48.60Z,38.2001119,-121.2640653,28.583,0.03,-0.01,-0.06,1.545,1.707,0.31,0.00000,138.02046,3,7
2018-11-17T17:50:48.80Z,38.2001119,-121.2640651,28.593,0.03,-0.01,0.01,1.533,1.694,0.21,0.00000,138.02060,3,7
2018-11-17T17:50:49.00Z,38.2001119,-121.2640649,28.592,0.05,-0.01,0.01,1.520,1.681,0.20,0.00000,138.02074,3,7
2018-11-17T17:50:49.20Z,38.2001119,-121.2640646,28.589,0.01,0.00,-0.01,1.509,1.670,0.23,0.00000,138.02088,3,7
2018-11-17T17:50:49.40Z,38.2001119,-121.2640643,28.612,0.00,0.04,0.00,1.499,1.661,0.27,0.00000,138.02106,3,7
2018-11-17T17:50:49.60Z,38.2001118,-121.2640641,28.624,0.00,0.02,-0.04,1.489,1.652,0.25,0.00000,138.02124,3,7
2018-11-17T17:50:49.80Z,38.2001118,-121.2640640,28.656,0.01,0.04,0.03,1.481,1.645,0.31,0.00000,138.02144,3,7
2018-11-17T17:50:50.00Z,38.2001118,-121.2640641,28.686,0.03,-0.02,0.04,1.471,1.637,0.23,0.00000,138.02158,3,7
2018-11-17T17:50:50.20Z,38.2001119,-121.2640645,28.743,0.04,0.04,0.03,1.462,1.628,0.25,0.00000,138.02176,3,7
2018-11-17T17:50:50.40Z,38.2001120,-121.2640648,28.814,0.01,0.08,0.00,1.452,1.618,0.26,0.00000,138.02192,3,7
2018-11-17T17:50:50.60Z,38.2001120,-121.2640649,28.867,0.00,0.00,-0.02,1.442,1.609,0.27,0.00000,138.02208,3,7
2018-11-17T17:50:50.80Z,38.2001119,-121.2640652,28.930,0.00,0.02,0.02,1.432,1.601,0.31,0.00000,138.02226,3,7
2018-11-17T17:50:51.00Z,38.2001120,-121.2640655,28.987,0.03,-0.09,-0.06,1.423,1.592,0.31,0.00000,138.02248,3,7
2018-11-17T17:50:51.20Z,38.2001119,-121.2640658,29.033,0.00,-0.06,-0.07,1.414,1.585,0.31,0.00000,138.02268,3,7
2018-11-17T17:50:51.40Z,38.2001119,-121.2640661,29.088,0.03,0.01,0.00,1.407,1.579,0.19,0.00000,138.02280,3,7
2018-11-17T17:50:51.60Z,38.2001119,-121.2640663,29.151,-0.04,0.03,0.00,1.399,1.574,0.25,0.00000,138.02296,3,7
2018-11-17T17:50:51.80Z,38.2001118,-121.2640664,29.208,0.02,-0.04,-0.03,1.392,1.569,0.31,0.00000,138.02318,3,7
2018-11-17T17:50:52.00Z,38.2001118,-121.2640668,29.276,0.02,0.04,0.02,1.385,1.564,0.26,0.00000,138.02334,3,7
2018-11-17T17:50:52.20Z,38.2001119,-121.2640671,29.350,0.01,0.07,0.03,1.380,1.560,0.29,0.00000,138.02354,3,7
2018-11-17T17:50:52.40Z,38.2001119,-121.2640674,29.418,0.01,-0.02,-0.05,1.374,1.556,0.31,0.00000,138.02374,3,7
2018-11-17T17:50:52.60Z,38.2001119,-121.2640678,29.493,0.02,-0.04,0.04,1.366,1.547,0.23,0.00000,138.02390,3,7
2018-11-17T17:50:52.80Z,38.2001117,-121.2640682,29.555,-0.05,-0.03,0.01,1.358,1.538,0.21,0.00000,138.02404,3,7
2018-11-17T17:50:53.00Z,38.2001117,-121.2640687,29.644,0.08,-0.02,-0.02,1.352,1.531,0.23,0.00000,138.02418,3,7
2018-11-17T17:50:53.20Z,38.2001117,-121.2640691,29.719,0.04,0.03,0.01,1.345,1.525,0.23,0.00000,138.02434,3,7
2018-11-17T17:50:53.40Z,38.2001117,-121.2640695,29.803,0.02,-0.04,-0.06,1.338,1.517,0.31,0.00000,138.02454,3,7
2018-11-17T17:50:53.60Z,38.2001117,-121.2640699,29.872,0.04,-0.04,-0.06,1.332,1.510,0.31,0.00000,138.02474,3,7
2018-11-17T17:50:53.80Z,38.2001116,-121.2640700,29.917,0.02,0.03,-0.01,1.324,1.502,0.22,0.00000,138.02488,3,7
2018-11-17T17:50:54.00Z,38.2001114,-121.2640701,29.967,0.01,-0.03,-0.09,1.320,1.502,0.34,0.00000,138.02512,3,7
2018-11-17T17:50:54.20Z,38.2001112,-121.2640704,30.016,0.02,-0.08,-0.07,1.316,1.505,0.38,0.00000,138.02536,3,7
2018-11-17T17:50:54.40Z,38.2001111,-121.2640708,30.044,0.05,-0.04,-0.04,1.315,1.508,0.33,0.00000,138.02558,3,7
