time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-09-17T22:43:40.40Z,41.8932580,-89.0726010,214.324,4.76,0.57,-5.92,149.085,121.545,14.11,0.00000,61.24037,3,4
2018-09-17T22:43:40.60Z,41.8932514,-89.0726167,216.538,3.51,0.34,-5.33,127.586,112.881,9.46,0.00000,61.25427,3,4
2018-09-17T22:43:41.40Z,41.8931026,-89.0726097,228.951,-1.80,-1.22,-1.41,64.546,58.373,4.15,0.00000,61.28590,3,5
2018-09-17T22:43:41.60Z,41.8930574,-89.0725997,231.206,-0.95,-0.29,-1.58,58.243,57.319,4.25,0.00000,61.29214,3,4
2018-09-17T22:43:41.80Z,41.8930229,-89.0726006,232.078,-1.36,-0.73,-1.15,53.508,52.957,3.95,0.00000,61.29794,3,5
2018-09-17T22:43:42.00Z,41.8930043,-89.0725998,232.895,-0.46,0.41,-1.17,49.603,49.427,3.39,0.00000,61.30291,3,5
2018-09-17T22:43:42.20Z,41.8929995,-89.0725970,233.773,1.46,2.52,-1.59,46.498,46.544,2.40,0.00000,61.30779,3,5
2018-09-17T22:43:42.40Z,41.8930001,-89.0725953,235.014,2.75,3.02,-1.91,43.807,44.219,2.63,31.88000,43.08031,3,5
2018-09-17T22:43:42.60Z,41.8929966,-89.0725958,236.065,3.22,1.93,-1.96,41.554,42.221,3.13,31.34230,39.14480,3,5
2018-09-17T22:43:42.80Z,41.8930007,-89.0726010,236.866,3.55,1.47,-2.01,40.102,40.466,3.25,26.54279,35.99132,3,4
2018-09-17T22:43:43.00Z,41.8930000,-89.0726030,237.429,3.76,1.09,-2.03,38.171,38.964,3.26,20.55320,30.77137,3,5
2018-09-17T22:43:43.20Z,41.8929929,-89.0726060,237.709,3.31,-0.21,-1.99,36.533,37.624,3.37,9.57483,33.80896,3,5
2018-09-17T22:43:43.40Z,41.8929887,-89.0726098,238.252,3.12,-0.25,-1.96,35.174,36.514,3.33,3.41968,38.66092,3,5
