time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2019-01-04T19:36:35.00Z,37.7296235,-121.3323132,9.254,0.08,0.11,0.78,15.558,24.077,0.65,0.00000,120.26134,3,13
2019-01-04T19:36:35.40Z,37.7296091,-121.3322895,6.541,0.23,0.20,1.13,11.713,17.117,0.68,0.00000,120.26310,3,13
2019-01-04T19:36:36.40Z,37.7296032,-121.3322745,2.541,0.10,0.24,0.94,6.773,9.402,0.60,0.00000,120.26670,3,13
2019-01-04T19:36:36.60Z,37.7296047,-121.3322761,2.205,0.34,0.03,0.76,6.250,8.698,0.74,4.80002,44.23223,3,14
2019-01-04T19:36:36.80Z,37.7296137,-121.3322834,2.924,0.02,0.13,0.00,5.637,7.998,0.28,4.80002,44.23279,3,14
2019-01-04T19:36:37.00Z,37.7296159,-121.3322865,3.475,-0.01,0.14,0.27,5.279,7.674,0.73,4.80002,44.23427,3,14
2019-01-04T19:36:37.20Z,37.7296108,-121.3322890,3.481,0.11,0.19,0.22,4.897,7.465,0.84,4.80002,44.23598,3,14
2019-01-04T19:36:37.40Z,37.7296085,-121.3322930,3.128,0.43,0.66,1.13,4.546,7.281,0.86,48.88891,18.85559,3,14
2019-01-04T19:36:37.60Z,37.7296041,-121.3322949,4.780,0.35,0.22,0.73,4.278,6.560,0.74,48.88891,18.85960,3,14
2019-01-04T19:36:37.80Z,37.7296055,-121.3322953,5.522,0.19,0.14,0.63,4.034,5.992,0.67,48.88891,18.86279,3,14
2019-01-04T19:36:38.00Z,37.7296021,-121.3322968,5.893,0.16,0.05,0.19,3.852,5.651,0.59,48.88891,18.86563,3,14
2019-01-04T19:36:38.20Z,37.7296006,-121.3323003,6.343,-0.14,-0.12,0.35,3.668,5.469,0.65,48.88891,18.86874,3,14
2019-01-04T19:36:38.40Z,37.7295971,-121.3323024,6.442,-0.18,-0.12,0.16,3.490,5.255,0.42,48.88891,18.87072,3,14
2019-01-04T19:36:38.60Z,37.7295951,-121.3323027,6.243,0.15,-0.26,-0.12,3.353,5.084,0.35,48.88891,18.87237,3,14
2019-01-04T19:36:38.80Z,37.7295933,-121.3323040,6.245,0.10,-0.11,-0.14,3.283,5.031,0.61,48.88891,18.87527,3,14
2019-01-04T19:36:39.00Z,37.7295921,-121.3323065,5.889,-0.13,-0.03,0.32,3.191,4.939,0.70,48.88891,18.87859,3,14
2019-01-04T19:36:39.20Z,37.7295917,-121.3323071,5.833,0.13,0.39,0.02,3.126,4.868,0.41,52.96612,39.72362,3,14
