time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-10T18:34:40.00Z,37.7292131,-121.3327190,32.979,-5.39,-4.56,-3.27,47.970,62.481,4.50,219.36381,12.16627,3,8
2018-08-10T18:34:40.40Z,37.7292425,-121.3326789,23.252,-2.02,-2.07,-2.00,33.516,45.992,4.23,220.56606,25.35555,3,10
2018-08-10T18:34:41.00Z,37.7292851,-121.3326335,26.407,0.02,-0.02,-0.24,13.663,21.898,1.24,220.56606,25.37438,3,10
2018-08-10T18:34:41.20Z,37.7292925,-121.3326352,21.549,0.02,-0.03,0.06,11.202,18.658,0.79,220.56606,25.37717,3,10
2018-08-10T18:34:41.40Z,37.7293021,-121.3326405,20.138,-0.02,0.04,0.07,9.445,16.389,0.80,220.56606,25.38000,3,9
2018-08-10T18:34:41.60Z,37.7293110,-121.3326413,19.203,-0.01,0.05,0.21,8.163,14.605,0.78,220.56606,25.38275,3,9
2018-08-10T18:34:41.80Z,37.7293150,-121.3326413,20.217,-0.02,0.06,0.41,7.200,13.220,0.74,220.56606,25.38536,3,9
2018-08-10T18:34:42.00Z,37.7293222,-121.3326446,20.426,-0.03,0.02,0.47,6.467,12.094,0.71,220.56606,25.38786,3,9
2018-08-10T18:34:42.20Z,37.7293285,-121.3326471,20.011,-0.05,0.11,0.53,5.866,11.172,0.68,220.56606,25.39028,3,9
2018-08-10T18:34:42.40Z,37.7293310,-121.3326492,19.183,0.00,0.06,0.44,5.403,10.432,0.65,220.56606,25.39257,3,10
2018-08-10T18:34:42.60Z,37.7293348,-121.3326507,17.693,-0.05,0.00,0.50,5.025,9.739,0.64,220.56606,25.39483,3,10
2018-08-10T18:34:42.80Z,37.7293388,-121.3326488,17.476,-0.04,0.02,0.38,4.734,9.158,0.64,220.56606,25.39709,3,10
2018-08-10T18:34:43.00Z,37.7293431,-121.3326464,16.956,-0.01,0.02,0.37,4.483,8.638,0.63,220.56606,25.39934,3,10
2018-08-10T18:34:43.20Z,37.7293474,-121.3326440,16.178,0.01,0.03,0.36,4.258,8.188,0.62,220.56606,25.40155,3,10
2018-08-10T18:34:43.40Z,37.7293486,-121.3326447,14.867,0.02,0.05,0.30,4.045,7.741,0.60,220.56606,25.40367,3,11
2018-08-10T18:34:43.60Z,37.7293491,-121.3326452,13.826,0.00,0.07,0.34,3.861,7.360,0.60,220.56606,25.40578,3,11
2018-08-10T18:34:43.80Z,37.7293498,-121.3326449,13.024,-0.01,0.03,0.31,3.700,7.031,0.61,220.56606,25.40793,3,11
2018-08-10T18:34:44.00Z,37.7293512,-121.3326454,12.492,-0.02,0.08,0.17,3.554,6.689,0.54,220.56606,25.40986,3,11
2018-08-10T18:34:44.20Z,37.7293525,-121.3326444,11.837,-0.04,0.02,0.26,3.421,6.391,0.58,220.56606,25.41191,3,11
2018-08-10T18:34:44.40Z,37.7293540,-121.3326440,11.213,-0.03,-0.01,0.25,3.300,6.121,0.58,220.56606,25.41396,3,11
2018-08-10T18:34:44.60Z,37.7293552,-121.3326440,10.921,0.02,0.02,0.20,3.195,5.886,0.56,220.56606,25.41593,3,11
2018-08-10T18:34:44.80Z,37.7293560,-121.3326446,10.719,-0.05,-0.06,0.20,3.098,5.679,0.56,220.56606,25.41792,3,11
2018-08-10T18:34:45.00Z,37.7293564,-121.3326448,10.350,-0.01,0.05,0.22,3.011,5.496,0.56,220.56606,25.41990,3,11
2018-08-10T18:34:45.20Z,37.7293575,-121.3326447,9.997,0.02,0.00,0.16,2.940,5.331,0.54,220.56606,25.42183,3,11
2018-08-10T18:34:45.40Z,37.7293589,-121.3326442,9.642,-0.09,0.18,0.08,2.875,5.179,0.33,220.56606,25.42298,3,11
