time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-04T16:44:00.40Z,37.8347249,-121.6319927,5.834,0.13,-0.05,-0.18,15.277,15.687,0.84,0.00000,180.00000,3,5
2018-08-04T16:44:00.60Z,37.8347244,-121.6319926,5.899,0.19,-0.04,-0.01,10.711,9.109,0.60,0.00000,135.44430,3,5
2018-08-04T16:44:01.20Z,37.8347240,-121.6319935,5.820,0.05,-0.07,0.01,7.880,8.042,0.44,0.00000,135.44530,3,5
2018-08-04T16:44:01.40Z,37.8347233,-121.6319902,6.006,-0.08,0.01,0.04,6.900,7.300,0.51,0.00000,135.44564,3,5
2018-08-04T16:44:01.60Z,37.8347230,-121.6319868,6.258,-0.01,0.05,0.05,6.250,6.768,0.44,0.00000,135.44594,3,5
2018-08-04T16:44:01.80Z,37.8347228,-121.6319834,6.513,0.03,0.02,-0.06,5.774,6.435,0.50,0.00000,135.44628,3,5
2018-08-04T16:44:02.00Z,37.8347231,-121.6319788,6.899,-0.03,-0.03,0.12,5.397,6.087,0.49,0.00000,135.44660,3,5
2018-08-04T16:44:02.20Z,37.8347232,-121.6319763,7.147,-0.03,-0.04,0.05,5.089,5.790,0.43,0.00000,135.44690,3,5
2018-08-04T16:44:02.40Z,37.8347232,-121.6319758,7.267,-0.02,-0.01,-0.03,4.830,5.535,0.57,0.00000,135.44728,3,5
2018-08-04T16:44:02.60Z,37.8347232,-121.6319753,7.326,0.05,0.00,0.03,4.633,5.333,0.59,0.00000,135.44768,3,5
2018-08-04T16:44:02.80Z,37.8347234,-121.6319757,7.330,0.15,0.06,0.10,4.448,5.137,0.58,0.00000,135.44806,3,5
2018-08-04T16:44:03.00Z,37.8347235,-121.6319764,7.320,0.02,0.03,0.11,4.284,4.961,0.54,0.00000,135.44840,3,5
2018-08-04T16:44:03.20Z,37.8347235,-121.6319761,7.422,-0.09,0.02,0.06,4.136,4.772,0.45,0.00000,135.44870,3,5
2018-08-04T16:44:03.40Z,37.8347234,-121.6319752,7.559,0.06,0.04,0.05,4.003,4.604,0.55,0.00000,135.44908,3,5
2018-08-04T16:44:03.60Z,37.8347236,-121.6319714,7.991,-0.10,-0.04,-0.06,3.832,4.406,0.58,0.00000,135.44946,3,5
2018-08-04T16:44:03.80Z,37.8347236,-121.6319699,8.221,-0.13,-0.01,-0.06,3.688,4.260,0.58,0.00000,135.44984,3,5
2018-08-04T16:44:04.00Z,37.8347235,-121.6319703,8.235,0.06,-0.08,0.08,3.563,4.132,0.46,0.00000,135.45014,3,5
2018-08-04T16:44:04.20Z,37.8347235,-121.6319708,8.268,0.02,-0.05,0.03,3.469,4.032,0.42,0.00000,135.45042,3,5
2018-08-04T16:44:04.40Z,37.8347233,-121.6319711,8.320,-0.07,0.00,0.05,3.389,3.949,0.42,0.00000,135.45070,3,5
2018-08-04T16:44:04.60Z,37.8347230,-121.6319713,8.342,-0.02,0.04,0.14,3.314,3.870,0.45,0.00000,135.45100,3,5
2018-08-04T16:44:04.80Z,37.8347227,-121.6319714,8.385,-0.07,-0.02,0.11,3.253,3.806,0.39,0.00000,135.45126,3,5
2018-08-04T16:44:05.00Z,37.8347226,-121.6319713,8.478,-0.02,-0.01,0.12,3.198,3.746,0.43,0.00000,135.45156,3,5
2018-08-04T16:44:05.20Z,37.8347225,-121.6319713,8.559,-0.07,-0.05,0.04,3.145,3.689,0.40,0.00000,135.45180,3,5
2018-08-04T16:44:05.40Z,37.8347225,-121.6319712,8.628,-0.06,-0.01,0.15,3.096,3.636,0.41,0.00000,135.45208,3,5
2018-08-04T16:44:05.60Z,37.8347225,-121.6319711,8.679,-0.06,0.04,0.16,3.053,3.588,0.45,0.00000,135.45238,3,5
2018-08-04T16:44:05.80Z,37.8347224,-121.6319712,8.675,0.08,-0.06,0.08,3.011,3.555,0.55,0.00000,135.45276,3,5
2018-08-04T16:44:06.00Z,37.8347225,-121.6319714,8.717,0.04,-0.05,0.11,2.970,3.510,0.50,0.00000,135.45308,3,5
2018-08-04T16:44:06.20Z,37.8347225,-121.6319713,8.764,-0.09,0.01,0.16,2.921,3.457,0.40,0.00000,135.45334,3,5
2018-08-04T16:44:06.40Z,37.8347224,-121.6319715,8.789,-0.05,-0.16,0.14,2.873,3.403,0.36,0.00000,135.45358,3,5
2018-08-04T16:44:06.60Z,37.8347226,-121.6319713,8.880,0.05,0.15,0.10,2.827,3.353,0.49,0.00000,135.45390,3,5
2018-08-04T16:44:06.80Z,37.8347225,-121.6319714,8.912,-0.10,-0.15,0.13,2.785,3.305,0.36,0.00000,135.45414,3,5
2018-08-04T16:44:07.00Z,37.8347223,-121.6319714,8.991,-0.13,0.00,0.02,2.726,3.241,0.53,0.00000,135.45450,3,5
2018-08-04T16:44:07.20Z,37.8347222,-121.6319713,9.056,-0.07,0.01,0.06,2.673,3.184,0.39,0.00000,135.45476,3,5
2018-08-04T16:44:07.40Z,37.8347221,-121.6319711,9.133,-0.08,-0.04,-0.04,2.625,3.133,0.60,0.00000,135.45516,3,5
2018-08-04T16:44:07.60Z,37.8347220,-121.6319710,9.160,0.01,0.06,0.13,2.580,3.084,0.46,0.00000,135.45548,3,5
2018-08-04T16:44:07.80Z,37.8347220,-121.6319709,9.189,-0.06,-0.10,0.01,2.540,3.039,0.40,0.00000,135.45574,3,5
2018-08-04T16:44:08.00Z,37.8347218,-121.6319708,9.220,-0.11,0.04,-0.03,2.502,2.998,0.54,0.00000,135.45610,3,5
2018-08-04T16:44:08.20Z,37.8347214,-121.6319696,9.184,-0.05,-0.01,0.03,2.460,2.951,0.39,0.00000,135.45636,3,8
2018-08-04T16:44:08.40Z,37.8347210,-121.6319687,9.097,0.02,-0.01,0.03,2.426,2.913,0.51,0.00000,135.45670,3,8
2018-08-04T16:44:08.60Z,37.8347208,-121.6319679,9.043,0.00,-0.06,0.10,2.394,2.877,0.39,0.00000,135.45696,3,8
2018-08-04T16:44:08.80Z,37.8347210,-121.6319672,9.030,-0.02,-0.03,0.02,2.362,2.843,0.34,0.00000,135.45720,3,8
2018-08-04T16:44:09.00Z,37.8347207,-121.6319666,9.007,-0.16,0.02,0.03,2.329,2.805,0.46,0.00000,135.45750,3,8
2018-08-04T16:44:09.20Z,37.8347206,-121.6319661,9.010,-0.01,0.03,0.06,2.297,2.770,0.38,0.00000,135.45776,3,8
2018-08-04T16:44:09.40Z,37.8347209,-121.6319657,8.986,0.16,-0.03,0.00,2.267,2.736,0.49,0.00000,135.45810,3,8
2018-08-04T16:44:09.60Z,37.8347220,-121.6319651,9.015,-0.09,-0.01,-0.01,2.241,2.712,0.50,0.00000,135.45842,3,8
2018-08-04T16:44:09.80Z,37.8347229,-121.6319644,9.038,-0.05,-0.01,0.03,2.216,2.688,0.36,0.00000,135.45866,3,8
2018-08-04T16:44:10.00Z,37.8347237,-121.6319637,9.047,-0.13,0.09,0.10,2.191,2.666,0.31,0.00000,135.45888,3,8
2018-08-04T16:44:10.20Z,37.8347240,-121.6319630,9.022,-0.04,0.04,-0.04,2.169,2.645,0.47,0.00000,135.45918,3,8
2018-08-04T16:44:10.40Z,37.8347242,-121.6319626,8.978,0.01,0.00,0.02,2.151,2.626,0.57,0.00000,135.45956,3,8
2018-08-04T16:44:10.60Z,37.8347247,-121.6319623,8.963,0.08,-0.03,0.10,2.135,2.615,0.57,0.00000,135.45996,3,8
2018-08-04T16:44:10.80Z,37.8347249,-121.6319620,8.935,0.03,0.02,0.04,2.120,2.605,0.59,0.00000,135.46034,3,8
2018-08-04T16:44:11.00Z,37.8347250,-121.6319619,8.827,0.03,0.03,0.10,2.101,2.587,0.54,0.00000,135.46070,3,8
2018-08-04T16:44:11.20Z,37.8347251,-121.6319618,8.765,-0.06,0.00,0.12,2.085,2.573,0.36,0.00000,135.46094,3,8
2018-08-04T16:44:11.40Z,37.8347248,-121.6319619,8.714,-0.06,-0.08,0.05,2.069,2.548,0.33,0.00000,135.46116,3,8
2018-08-04T16:44:11.60Z,37.8347249,-121.6319618,8.734,0.11,0.05,0.07,2.056,2.527,0.60,0.00000,135.46154,3,8
2018-08-04T16:44:11.80Z,37.8347247,-121.6319617,8.730,-0.22,-0.07,0.01,2.043,2.506,0.53,0.00000,135.46190,3,8
2018-08-04T16:44:12.00Z,37.8347247,-121.6319615,8.731,0.11,0.09,0.11,2.027,2.486,0.52,0.00000,135.46224,3,8
2018-08-04T16:44:12.20Z,37.8347248,-121.6319613,8.813,-0.16,-0.11,-0.16,2.011,2.466,0.54,0.00000,135.46260,3,8
2018-08-04T16:44:12.40Z,37.8347248,-121.6319612,8.813,0.10,0.04,0.07,2.001,2.449,0.61,0.00000,135.46302,3,8
2018-08-04T16:44:12.60Z,37.8347250,-121.6319609,8.841,0.03,0.02,0.01,1.992,2.434,0.57,0.00000,135.46340,3,8
2018-08-04T16:44:12.80Z,37.8347250,-121.6319607,8.858,-0.01,-0.02,-0.03,1.983,2.420,0.46,0.00000,135.46370,3,8
2018-08-04T16:44:13.00Z,37.8347249,-121.6319606,8.880,-0.14,-0.04,-0.04,1.975,2.406,0.59,0.00000,135.46410,3,8
2018-08-04T16:44:13.20Z,37.8347248,-121.6319604,8.933,-0.06,-0.01,-0.03,1.967,2.393,0.61,0.00000,135.46450,3,7
2018-08-04T16:44:13.40Z,37.8347248,-121.6319603,8.944,0.01,0.00,0.07,1.959,2.381,0.49,0.00000,135.46482,3,7
2018-08-04T16:44:13.60Z,37.8347248,-121.6319601,8.980,-0.02,-0.01,0.03,1.951,2.369,0.35,0.00000,135.46506,3,8
2018-08-04T16:44:13.80Z,37.8347250,-121.6319600,9.045,-0.05,-0.08,0.00,1.944,2.358,0.39,0.00000,135.46532,3,8
2018-08-04T16:44:14.00Z,37.8347252,-121.6319599,9.118,-0.01,-0.04,-0.03,1.938,2.349,0.36,0.00000,135.46556,3,8
2018-08-04T16:44:14.20Z,37.8347254,-121.6319598,9.148,0.05,0.01,0.08,1.932,2.340,0.59,0.00000,135.46596,3,8
2018-08-04T16:44:14.40Z,37.8347256,-121.6319597,9.160,0.01,-0.08,0.02,1.927,2.332,0.30,0.00000,135.46616,3,8
2018-08-04T16:44:14.60Z,37.8347263,-121.6319596,9.209,-0.04,-0.08,0.01,1.917,2.325,0.34,0.00000,135.46638,3,8
2018-08-04T16:44:14.80Z,37.8347274,-121.6319592,9.295,0.05,0.05,0.01,1.906,2.319,0.41,0.00000,135.46666,3,8
2018-08-04T16:44:15.00Z,37.8347280,-121.6319590,9.295,0.04,-0.01,0.06,1.896,2.315,0.53,0.00000,135.46700,3,8
2018-08-04T16:44:15.20Z,37.8347286,-121.6319587,9.342,-0.06,0.00,0.02,1.887,2.311,0.42,0.00000,135.46728,3,8
2018-08-04T16:44:15.40Z,37.8347290,-121.6319584,9.415,-0.07,0.02,-0.01,1.879,2.307,0.48,0.00000,135.46758,3,8
2018-08-04T16:44:15.60Z,37.8347291,-121.6319584,9.419,0.02,-0.08,-0.06,1.871,2.302,0.30,0.00000,135.46780,3,8
2018-08-04T16:44:15.80Z,37.8347293,-121.6319586,9.422,0.04,-0.12,0.06,1.862,2.298,0.37,0.00000,135.46804,3,8
2018-08-04T16:44:16.00Z,37.8347294,-121.6319584,9.501,-0.31,0.05,-0.01,1.862,2.294,0.62,0.00000,135.46844,3,8
2018-08-04T16:44:16.20Z,37.8347296,-121.6319583,9.572,0.15,0.03,-0.16,1.869,2.302,0.42,0.00000,135.46872,3,8
2018-08-04T16:44:16.40Z,37.8347306,-121.6319576,9.663,-0.09,0.18,0.02,1.872,2.311,0.53,0.00000,135.46908,3,8
2018-08-04T16:44:16.60Z,37.8347309,-121.6319576,9.597,0.01,0.05,0.11,1.861,2.300,0.59,0.00000,135.46948,3,8
2018-08-04T16:44:16.80Z,37.8347301,-121.6319577,9.505,-0.29,0.10,0.32,1.858,2.304,0.41,0.00000,135.46976,3,8
2018-08-04T16:44:17.00Z,37.8347303,-121.6319573,9.386,0.52,-0.03,0.63,1.867,2.316,0.99,356.66913,34.76918,3,8
2018-08-04T16:44:17.20Z,37.8347305,-121.6319571,9.310,-0.43,0.02,0.41,1.883,2.340,0.42,356.66913,34.77072,3,8
2018-08-04T16:44:17.40Z,37.8347304,-121.6319573,9.298,0.18,-0.04,0.53,1.905,2.371,1.10,356.66913,34.77356,3,8
2018-08-04T16:44:17.60Z,37.8347297,-121.6319572,9.446,-0.46,-0.36,0.08,1.924,2.404,0.65,356.66913,34.77523,3,8
2018-08-04T16:44:17.80Z,37.8347309,-121.6319570,9.371,1.08,0.54,0.17,1.952,2.450,1.11,11.33332,35.33611,3,8
