time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-05T17:27:09.20Z,37.8346935,-121.6321656,26.207,-2.38,0.13,0.38,182.623,29.634,6.63,0.00000,88.99396,3,4
2018-08-05T17:27:09.40Z,37.8346599,-121.6321499,25.581,0.72,-1.46,-0.56,38.068,29.428,1.22,296.06998,43.82891,3,5
2018-08-05T17:27:10.00Z,37.8346423,-121.6321433,23.809,-0.41,-1.00,-0.41,20.440,24.292,0.64,296.06998,43.83517,3,5
2018-08-05T17:27:10.20Z,37.8346346,-121.6321462,23.029,-0.44,-0.60,-0.24,17.773,21.626,0.50,296.06998,43.83679,3,5
2018-08-05T17:27:10.40Z,37.8346344,-121.6321482,22.991,-0.41,-0.85,-0.90,17.150,20.880,0.83,296.06998,43.83947,3,5
2018-08-05T17:27:10.60Z,37.8346384,-121.6321492,22.984,-0.54,0.27,-1.05,16.265,20.625,1.52,296.06998,43.84259,3,5
2018-08-05T17:27:10.80Z,37.8346391,-121.6321501,22.732,-0.39,-0.28,-0.77,15.451,20.376,1.20,296.06998,43.84505,3,5
2018-08-05T17:27:11.00Z,37.8346489,-121.6321609,22.512,-0.33,-0.36,-0.82,14.984,20.062,1.41,296.06998,43.84793,3,5
2018-08-05T17:27:11.20Z,37.8346520,-121.6321662,22.020,0.06,0.15,-0.47,14.743,19.725,1.42,296.06998,43.85084,3,5
2018-08-05T17:27:11.40Z,37.8346557,-121.6321706,21.343,1.61,-0.35,-0.49,14.578,19.413,1.82,331.13768,30.17818,3,5
2018-08-05T17:27:11.60Z,37.8346605,-121.6321738,21.870,0.51,-0.16,-0.22,13.793,18.478,1.47,331.13768,30.18256,3,5
2018-08-05T17:27:11.80Z,37.8346594,-121.6321777,21.792,-0.57,-1.49,-0.11,13.148,17.581,1.00,331.13768,30.18734,3,5
2018-08-05T17:27:12.00Z,37.8346586,-121.6321836,21.200,-0.24,-0.72,-0.48,12.726,16.677,1.06,331.13768,30.19050,3,5
2018-08-05T17:27:12.20Z,37.8346650,-121.6321934,20.433,0.21,-0.64,-0.16,12.238,15.937,0.97,331.13768,30.19339,3,5
2018-08-05T17:27:12.40Z,37.8346696,-121.6322018,19.353,0.53,-0.26,-0.03,11.802,15.365,1.51,331.13768,30.19789,3,5
2018-08-05T17:27:12.60Z,37.8346730,-121.6322080,18.394,0.38,-0.30,0.17,11.610,15.009,1.71,331.13768,30.20300,3,5
2018-08-05T17:27:12.80Z,37.8346728,-121.6322082,18.642,-0.43,0.17,0.27,11.317,14.412,1.60,331.13768,30.20775,3,5
2018-08-05T17:27:13.00Z,37.8346730,-121.6322083,18.332,-0.20,0.12,0.16,10.944,13.660,1.14,331.13768,30.21114,3,5
2018-08-05T17:27:13.20Z,37.8346706,-121.6322034,18.409,-0.08,-0.15,0.45,9.960,12.142,0.90,331.13768,30.21382,3,5
2018-08-05T17:27:13.40Z,37.8346691,-121.6322045,17.587,0.19,0.23,0.77,9.323,11.751,0.95,331.13768,30.21664,3,5
2018-08-05T17:27:13.60Z,37.8346633,-121.6322003,17.319,-0.33,-0.22,0.72,9.084,11.518,0.91,331.13768,30.21936,3,5
2018-08-05T17:27:13.80Z,37.8346570,-121.6321971,16.468,0.05,-0.23,0.78,8.808,11.159,1.03,331.13768,30.22243,3,5
2018-08-05T17:27:14.00Z,37.8346564,-121.6321992,16.380,-0.51,-0.42,0.52,8.613,10.933,0.74,331.13768,30.22494,3,5
2018-08-05T17:27:14.20Z,37.8346551,-121.6321976,16.554,-0.83,0.27,0.28,8.558,10.648,1.44,258.53984,34.85674,3,4
2018-08-05T17:27:14.40Z,37.8346541,-121.6321990,16.318,-0.17,-0.09,0.01,8.474,10.289,1.22,258.53984,34.85990,3,4
2018-08-05T17:27:14.60Z,37.8346543,-121.6321980,16.610,0.32,0.01,-0.01,8.432,10.067,1.65,258.53984,34.86417,3,5
2018-08-05T17:27:14.80Z,37.8346516,-121.6321991,16.240,-0.73,0.17,-0.21,8.381,9.799,2.02,258.53984,34.86939,3,5
2018-08-05T17:27:15.00Z,37.8346512,-121.6322009,15.972,0.04,-0.40,-0.43,8.345,9.583,0.71,258.53984,34.87124,3,5
2018-08-05T17:27:15.20Z,37.8346517,-121.6322061,15.181,-0.24,-0.30,-0.06,8.143,9.063,0.79,258.53984,34.87327,3,5
2018-08-05T17:27:15.40Z,37.8346523,-121.6322126,14.285,-0.01,-0.78,-0.26,8.057,8.769,0.81,258.53984,34.87540,3,4
2018-08-05T17:27:15.60Z,37.8346517,-121.6322138,14.273,-0.43,-0.36,-0.10,8.091,8.686,1.19,258.53984,34.87847,3,4
2018-08-05T17:27:15.80Z,37.8346506,-121.6322149,14.277,-0.57,-0.27,-0.03,8.149,8.618,1.76,258.53984,34.88302,3,4
2018-08-05T17:27:16.00Z,37.8346494,-121.6322164,14.198,-0.55,-0.42,-0.28,8.237,8.565,1.73,258.53984,34.88750,3,4
2018-08-05T17:27:16.20Z,37.8346490,-121.6322179,14.128,-0.47,-0.32,-0.18,8.354,8.517,1.91,258.53984,34.89244,3,4
2018-08-05T17:27:16.40Z,37.8346495,-121.6322189,14.125,-0.29,-0.40,-0.11,8.461,8.464,1.17,258.53984,34.89545,3,4
2018-08-05T17:27:16.60Z,37.8346474,-121.6322190,14.271,-0.71,-0.14,0.12,8.388,8.329,1.74,258.53984,34.89993,3,5
2018-08-05T17:27:16.80Z,37.8346481,-121.6322127,15.520,-0.43,0.04,0.43,8.214,7.956,1.06,258.53984,34.90266,3,5
2018-08-05T17:27:17.00Z,37.8346493,-121.6321966,18.136,-0.37,-0.15,0.03,7.838,7.287,1.17,258.53984,34.90568,3,5
2018-08-05T17:27:17.20Z,37.8346504,-121.6321945,18.691,-0.08,-0.11,0.20,7.479,6.720,0.72,258.53984,34.90753,3,5
2018-08-05T17:27:17.40Z,37.8346514,-121.6321907,19.229,-0.07,-0.11,0.15,7.184,6.270,0.64,258.53984,34.90918,3,5
2018-08-05T17:27:17.60Z,37.8346511,-121.6321856,20.529,-0.24,-0.10,0.09,7.005,5.966,0.88,258.53984,34.91145,3,4
2018-08-05T17:27:17.80Z,37.8346451,-121.6321815,21.230,-0.43,-0.10,0.05,6.857,5.727,0.97,258.53984,34.91394,3,4
2018-08-05T17:27:18.00Z,37.8346445,-121.6321826,21.114,-0.53,-0.09,0.15,6.832,5.665,1.09,258.53984,34.91675,3,4
2018-08-05T17:27:18.20Z,37.8346435,-121.6321823,20.954,-0.39,-0.16,0.22,6.832,5.613,1.01,258.53984,34.91935,3,4
2018-08-05T17:27:18.40Z,37.8346434,-121.6321824,20.793,-0.14,-0.06,0.33,6.839,5.567,0.78,258.53984,34.92137,3,4
2018-08-05T17:27:18.60Z,37.8346422,-121.6321821,20.800,-0.45,-0.09,0.24,6.877,5.543,1.17,258.53984,34.92438,3,4
2018-08-05T17:27:18.80Z,37.8346420,-121.6321827,20.847,-0.30,-0.14,0.23,6.931,5.538,1.05,258.53984,34.92710,3,4
2018-08-05T17:27:19.00Z,37.8346412,-121.6321829,20.805,-0.41,-0.04,0.29,6.991,5.534,1.27,258.53984,34.93036,3,4
2018-08-05T17:27:19.20Z,37.8346419,-121.6321830,20.980,-0.30,-0.35,0.16,7.030,5.504,0.86,258.53984,34.93258,3,4
2018-08-05T17:27:19.40Z,37.8346402,-121.6321867,20.662,-0.43,0.03,0.02,7.023,5.448,1.26,258.53984,34.93582,3,4
2018-08-05T17:27:19.60Z,37.8346407,-121.6321889,20.554,-0.40,-0.04,0.07,7.060,5.437,1.36,258.53984,34.93931,3,4
2018-08-05T17:27:19.80Z,37.8346413,-121.6321903,20.439,-0.34,-0.01,0.26,7.114,5.437,1.10,258.53984,34.94215,3,4
2018-08-05T17:27:20.00Z,37.8346430,-121.6321923,20.220,0.05,-0.10,0.25,7.155,5.421,0.86,258.53984,34.94436,3,4
2018-08-05T17:27:20.20Z,37.8346418,-121.6321926,20.082,-0.20,-0.11,0.25,7.200,5.408,0.95,258.53984,34.94679,3,4
2018-08-05T17:27:20.40Z,37.8346420,-121.6321933,19.914,-0.34,-0.06,0.13,7.246,5.397,1.18,258.53984,34.94982,3,4
2018-08-05T17:27:20.60Z,37.8346414,-121.6321943,19.716,-0.32,-0.10,0.20,7.284,5.386,1.10,258.53984,34.95266,3,4
2018-08-05T17:27:20.80Z,37.8346418,-121.6321942,19.737,-0.37,-0.13,0.15,7.321,5.376,1.14,258.53984,34.95560,3,4
2018-08-05T17:27:21.00Z,37.8346410,-121.6321949,19.672,-0.46,-0.07,0.24,7.361,5.368,1.15,258.53984,34.95856,3,4
2018-08-05T17:27:21.20Z,37.8346411,-121.6321954,19.572,-0.23,-0.12,0.25,7.401,5.361,0.94,258.53984,34.96097,3,4
2018-08-05T17:27:21.40Z,37.8346407,-121.6321955,19.500,-0.34,-0.08,0.30,7.442,5.355,1.01,258.53984,34.96358,3,4
2018-08-05T17:27:21.60Z,37.8346414,-121.6321950,19.539,-0.22,-0.11,0.27,7.484,5.350,0.91,258.53984,34.96591,3,4
2018-08-05T17:27:21.80Z,37.8346396,-121.6321943,19.524,-0.36,-0.09,0.23,7.476,5.309,1.04,258.53984,34.96858,3,4
2018-08-05T17:27:22.00Z,37.8346398,-121.6321937,19.523,0.01,-0.18,0.45,7.419,5.221,0.65,258.53984,34.97026,3,4
2018-08-05T17:27:22.20Z,37.8346412,-121.6321930,19.624,-0.54,-0.05,0.21,7.371,5.147,1.01,224.22627,37.45997,3,4
2018-08-05T17:27:22.40Z,37.8346406,-121.6321937,19.527,-0.16,-0.12,0.10,7.213,5.007,0.86,224.22627,37.46204,3,4
2018-08-05T17:27:22.60Z,37.8346417,-121.6321947,19.480,-0.16,-0.16,0.22,7.097,4.884,0.67,224.22627,37.46365,3,4
2018-08-05T17:27:22.80Z,37.8346407,-121.6321952,19.349,-0.22,-0.07,0.32,7.036,4.798,0.72,224.22627,37.46538,3,4
2018-08-05T17:27:23.00Z,37.8346393,-121.6321956,19.194,-0.20,-0.06,0.27,7.091,4.800,0.81,224.22627,37.46733,3,4
2018-08-05T17:27:23.20Z,37.8346403,-121.6321953,19.133,-0.24,-0.06,0.51,7.169,4.821,0.80,224.22627,37.46925,3,4
2018-08-05T17:27:23.40Z,37.8346405,-121.6321955,19.012,-0.06,-0.16,0.44,7.269,4.853,0.86,224.22627,37.47132,3,4
2018-08-05T17:27:23.60Z,37.8346400,-121.6321959,18.859,-0.15,-0.16,0.47,7.386,4.892,0.86,224.22627,37.47339,3,4
2018-08-05T17:27:23.80Z,37.8346387,-121.6321957,18.794,-0.52,-0.02,0.28,7.498,4.930,1.40,224.22627,37.47675,3,4
2018-08-05T17:27:24.00Z,37.8346386,-121.6321959,18.740,-0.33,-0.17,0.20,7.608,4.968,1.12,224.22627,37.47944,3,4
2018-08-05T17:27:24.20Z,37.8346382,-121.6321961,18.685,-0.25,-0.17,0.19,7.721,5.008,0.98,224.22627,37.48181,3,4
2018-08-05T17:27:24.40Z,37.8346379,-121.6321964,18.616,-0.22,-0.15,0.21,7.835,5.048,0.97,224.22627,37.48413,3,4
2018-08-05T17:27:24.60Z,37.8346375,-121.6321966,18.566,-0.23,-0.12,0.20,7.948,5.089,1.09,224.22627,37.48674,3,4
2018-08-05T17:27:24.80Z,37.8346369,-121.6321964,18.570,-0.31,-0.02,0.05,8.056,5.128,1.82,224.22627,37.49111,3,4
2018-08-05T17:27:25.00Z,37.8346368,-121.6321966,18.523,-0.17,-0.14,0.09,8.165,5.167,1.03,224.22627,37.49358,3,4
2018-08-05T17:27:25.20Z,37.8346364,-121.6321962,18.552,-0.48,-0.03,0.08,8.027,5.059,1.76,224.22627,37.49780,3,5
2018-08-05T17:27:25.40Z,37.8346392,-121.6321972,18.521,0.53,-0.41,0.16,8.065,5.069,1.77,224.22627,37.50205,3,5
2018-08-05T17:27:25.60Z,37.8346397,-121.6321975,18.528,0.09,-0.34,0.18,8.128,5.090,1.39,224.22627,37.50538,3,4
2018-08-05T17:27:25.80Z,37.8346408,-121.6321976,18.572,-0.02,-0.25,0.16,8.191,5.109,0.95,224.22627,37.50767,3,4
2018-08-05T17:27:26.00Z,37.8346424,-121.6321971,18.673,-0.15,-0.18,0.21,8.245,5.122,0.76,224.22627,37.50948,3,4
2018-08-05T17:27:26.20Z,37.8346432,-121.6321960,18.788,-0.50,0.02,0.16,8.298,5.138,1.56,224.22627,37.51322,3,4
2018-08-05T17:27:26.40Z,37.8346441,-121.6321963,18.797,-0.05,-0.26,0.13,8.350,5.154,0.76,224.22627,37.51504,3,4
2018-08-05T17:27:26.60Z,37.8346451,-121.6321958,18.860,-0.28,-0.03,0.25,8.402,5.171,1.21,224.22627,37.51794,3,4
2018-08-05T17:27:26.80Z,37.8346458,-121.6321954,18.895,-0.18,-0.01,0.20,8.451,5.186,1.11,224.22627,37.52061,3,4
2018-08-05T17:27:27.00Z,37.8346454,-121.6321952,18.877,-0.27,-0.03,0.17,8.514,5.213,1.38,224.22627,37.52393,3,4
2018-08-05T17:27:27.20Z,37.8346449,-121.6321953,18.835,-0.29,-0.10,0.15,8.547,5.229,1.26,224.22627,37.52696,3,4
2018-08-05T17:27:27.40Z,37.8346448,-121.6321952,18.807,-0.23,-0.04,0.23,8.584,5.248,1.18,224.22627,37.52980,3,4
2018-08-05T17:27:27.60Z,37.8346454,-121.6321951,18.819,-0.16,-0.20,0.17,8.626,5.269,0.78,224.22627,37.53167,3,4
2018-08-05T17:27:27.80Z,37.8346453,-121.6321944,18.861,-0.38,-0.10,0.18,8.697,5.310,1.13,224.22627,37.53437,3,4
2018-08-05T17:27:28.00Z,37.8346448,-121.6321940,18.864,-0.39,0.00,0.17,8.804,5.369,1.25,224.22627,37.53737,3,4
2018-08-05T17:27:28.20Z,37.8346442,-121.6321935,18.853,-0.36,-0.06,0.30,8.913,5.428,1.09,224.22627,37.53997,3,4
2018-08-05T17:27:28.40Z,37.8346453,-121.6321929,18.869,-0.89,0.12,0.39,8.920,5.453,1.41,224.22627,37.54335,3,4
2018-08-05T17:27:28.60Z,37.8346479,-121.6321914,19.111,-0.96,-0.14,0.27,8.987,5.497,1.42,224.22627,37.54675,3,4
2018-08-05T17:27:28.80Z,37.8346546,-121.6321916,19.217,0.68,0.20,0.29,8.966,5.528,1.49,307.78679,34.13483,3,4
2018-08-05T17:27:29.00Z,37.8346484,-121.6321933,18.768,-0.65,0.24,0.55,9.012,5.553,1.25,307.78679,34.13812,3,4
2018-08-05T17:27:29.20Z,37.8346470,-121.6321937,18.584,-0.28,-0.15,0.50,9.086,5.610,0.88,307.78679,34.14044,3,4
2018-08-05T17:27:29.40Z,37.8346458,-121.6321941,18.594,-0.69,-0.38,0.22,9.148,5.640,1.26,307.78679,34.14375,3,4
