time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-12-30T21:44:48.80Z,38.1874160,-121.2812312,902.158,20.04,45.49,-8.31,72.118,404.266,7.13,66.22355,5.13763,3,4
2018-12-30T21:44:49.00Z,38.1874607,-121.2810998,908.365,20.53,45.27,-8.50,77.278,251.100,4.68,65.60832,5.11888,3,4
2018-12-30T21:44:49.80Z,38.1876276,-121.2806557,984.355,21.53,44.05,-7.70,32.689,83.055,1.05,63.94982,2.41698,3,5
2018-12-30T21:44:50.00Z,38.1876763,-121.2805562,994.446,21.85,43.82,-7.20,29.458,69.554,0.95,63.49805,2.28355,3,6
2018-12-30T21:44:50.20Z,38.1877229,-121.2804606,1001.048,21.70,43.76,-6.24,27.207,61.509,0.86,63.62521,2.15262,3,6
2018-12-30T21:44:50.40Z,38.1877883,-121.2803815,1010.887,22.22,43.17,-6.34,24.657,52.152,0.84,62.76556,2.01003,3,6
2018-12-30T21:44:50.60Z,38.1878544,-121.2803017,1021.548,22.80,42.73,-6.37,21.888,43.175,0.77,61.91822,1.81911,3,7
2018-12-30T21:44:50.80Z,38.1879032,-121.2802112,1025.975,23.11,42.43,-6.32,19.616,36.818,0.76,61.42297,1.69622,3,7
2018-12-30T21:44:51.00Z,38.1879542,-121.2801239,1029.505,23.30,42.21,-6.14,17.386,31.845,0.77,61.10488,1.51566,3,8
2018-12-30T21:44:51.20Z,38.1880012,-121.2800333,1032.843,23.97,41.90,-6.24,15.707,28.273,0.75,60.22650,1.43941,3,9
2018-12-30T21:44:51.40Z,38.1880490,-121.2799419,1036.891,23.82,41.86,-6.08,14.752,26.321,0.80,60.35537,1.45758,3,8
2018-12-30T21:44:51.60Z,38.1880913,-121.2798472,1038.835,24.61,41.30,-6.55,13.730,24.338,0.81,59.21514,1.39412,3,9
2018-12-30T21:44:51.80Z,38.1881309,-121.2797516,1039.876,24.65,41.22,-6.33,12.855,22.688,0.79,59.11535,1.35870,3,9
2018-12-30T21:44:52.00Z,38.1881750,-121.2796586,1041.623,24.93,40.95,-6.33,12.112,21.306,0.74,58.66727,1.30832,3,9
2018-12-30T21:44:52.20Z,38.1882210,-121.2795695,1043.887,24.97,40.97,-6.27,11.395,20.068,0.69,58.63584,1.20071,3,10
2018-12-30T21:44:52.40Z,38.1882688,-121.2794794,1046.201,25.35,40.24,-6.23,10.778,18.911,0.62,57.79210,1.29264,3,10
2018-12-30T21:44:52.60Z,38.1883077,-121.2793824,1045.691,26.42,40.11,-6.02,10.106,17.513,0.66,56.63200,1.28348,3,11
2018-12-30T21:44:52.80Z,38.1883491,-121.2792878,1045.500,26.57,40.19,-5.48,9.611,16.471,0.86,56.52812,1.40667,3,11
2018-12-30T21:44:53.00Z,38.1883913,-121.2791945,1045.189,26.50,39.23,-5.52,9.264,15.772,0.85,55.96357,1.65275,3,11
2018-12-30T21:44:53.20Z,38.1884350,-121.2791053,1045.312,26.59,39.26,-5.52,8.899,15.169,0.92,55.88901,1.23688,3,13
2018-12-30T21:44:53.40Z,38.1884837,-121.2790158,1046.637,27.05,39.36,-5.42,8.636,14.631,0.94,55.50577,1.43414,3,11
2018-12-30T21:44:53.60Z,38.1885327,-121.2789270,1047.725,27.20,38.57,-5.54,8.388,14.100,0.91,54.81289,1.50687,3,11
2018-12-30T21:44:53.80Z,38.1885824,-121.2788391,1049.120,27.38,38.72,-5.51,8.165,13.594,0.86,54.73774,1.77556,3,11
2018-12-30T21:44:54.00Z,38.1886315,-121.2787525,1050.543,26.67,38.50,-5.05,7.967,13.185,0.79,55.29454,1.59156,3,12
2018-12-30T21:44:54.20Z,38.1886789,-121.2786660,1051.487,26.80,38.25,-4.87,7.769,12.775,0.82,54.98843,1.43987,3,13
2018-12-30T21:44:54.40Z,38.1887279,-121.2785805,1052.718,27.44,38.00,-4.62,7.588,12.410,0.81,54.16942,1.52137,3,13
2018-12-30T21:44:54.60Z,38.1887779,-121.2784946,1053.970,27.68,38.07,-4.51,7.424,12.076,0.79,53.97896,1.46533,3,13
2018-12-30T21:44:54.80Z,38.1888292,-121.2784092,1055.252,28.21,37.78,-4.93,7.285,11.796,0.84,53.24834,1.51654,3,13
2018-12-30T21:44:55.00Z,38.1888811,-121.2783250,1056.520,28.35,37.30,-4.85,7.156,11.534,0.85,52.76520,1.51906,3,13
2018-12-30T21:44:55.20Z,38.1889327,-121.2782409,1057.753,28.50,37.01,-4.84,7.041,11.290,0.86,52.40348,1.50161,3,12
2018-12-30T21:44:55.40Z,38.1889843,-121.2781567,1058.980,28.42,37.04,-4.57,6.931,11.058,0.84,52.49944,1.51574,3,12
2018-12-30T21:44:55.60Z,38.1890364,-121.2780722,1060.222,28.55,37.07,-4.68,6.830,10.847,0.87,52.39484,1.50011,3,12
2018-12-30T21:44:55.80Z,38.1890884,-121.2779873,1061.316,28.57,37.05,-4.35,6.740,10.649,0.93,52.36948,1.61785,3,12
2018-12-30T21:44:56.00Z,38.1891397,-121.2779033,1062.273,28.29,36.59,-4.34,6.658,10.463,0.89,52.29391,1.74722,3,12
2018-12-30T21:44:56.20Z,38.1891935,-121.2778208,1063.555,29.46,36.23,-4.81,6.556,10.298,0.85,50.88034,1.56680,3,12
2018-12-30T21:44:56.40Z,38.1892492,-121.2777411,1064.956,29.81,36.14,-4.64,6.431,10.135,0.81,50.48008,1.29553,3,12
2018-12-30T21:44:56.60Z,38.1893030,-121.2776608,1066.348,28.92,36.02,-4.58,6.326,9.919,0.85,51.24704,1.32905,3,12
2018-12-30T21:44:56.80Z,38.1893568,-121.2775798,1067.344,30.08,35.50,-4.54,6.245,9.761,0.83,49.72032,1.38503,3,12
2018-12-30T21:44:57.00Z,38.1894104,-121.2774995,1068.092,30.18,35.15,-4.65,6.144,9.538,0.83,49.35143,1.32537,3,12
2018-12-30T21:44:57.20Z,38.1894651,-121.2774207,1068.905,30.68,35.05,-4.62,6.047,9.349,0.81,48.80599,1.15047,3,12
2018-12-30T21:44:57.40Z,38.1895212,-121.2773422,1070.051,30.94,34.86,-4.83,5.928,9.127,0.67,48.40473,1.06914,3,12
2018-12-30T21:44:57.60Z,38.1895778,-121.2772643,1071.192,31.14,34.63,-4.79,5.831,8.990,0.70,48.03445,1.24933,3,12
2018-12-30T21:44:57.80Z,38.1896353,-121.2771868,1072.680,31.33,34.37,-4.80,5.737,8.876,0.68,47.65147,1.29927,3,12
2018-12-30T21:44:58.00Z,38.1896928,-121.2771091,1073.981,31.23,34.59,-4.34,5.620,8.726,0.64,47.92297,1.09431,3,12
2018-12-30T21:44:58.20Z,38.1897527,-121.2770313,1075.467,31.56,34.43,-4.59,5.488,8.546,0.63,47.48915,0.96074,3,13
2018-12-30T21:44:58.40Z,38.1898128,-121.2769531,1077.191,31.68,34.06,-4.64,5.323,8.277,0.58,47.07305,0.73555,3,13
2018-12-30T21:44:58.60Z,38.1898723,-121.2768747,1078.861,31.85,33.93,-4.63,5.154,8.014,0.52,46.81028,0.69478,3,13
2018-12-30T21:44:58.80Z,38.1899314,-121.2767974,1080.456,31.99,33.79,-4.62,4.998,7.773,0.51,46.56513,0.68225,3,13
