time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2019-02-17T18:09:30.20Z,37.8351203,-121.6329409,15.989,0.00,-0.02,0.03,16.014,18.496,0.60,0.00000,180.00000,3,9
2019-02-17T18:09:30.60Z,37.8351194,-121.6329409,16.275,-0.02,0.03,-0.06,10.480,8.980,0.54,0.00000,180.00000,3,9
2019-02-17T18:09:31.80Z,37.8351147,-121.6329505,17.024,0.06,-0.02,0.00,6.896,7.152,0.32,0.00000,121.32416,3,9
2019-02-17T18:09:32.00Z,37.8351145,-121.6329509,17.050,0.00,0.00,0.01,6.544,6.838,0.42,0.00000,121.32448,3,9
2019-02-17T18:09:32.20Z,37.8351144,-121.6329510,17.049,0.02,-0.01,0.13,6.233,6.561,0.49,0.00000,121.32484,3,9
2019-02-17T18:09:32.40Z,37.8351143,-121.6329513,17.060,0.08,0.04,0.05,5.965,6.316,0.51,0.00000,121.32522,3,9
2019-02-17T18:09:32.60Z,37.8351144,-121.6329513,17.092,0.05,0.02,0.05,5.648,6.072,0.49,0.00000,121.32558,3,9
2019-02-17T18:09:32.80Z,37.8351147,-121.6329506,17.085,0.06,0.12,0.01,5.399,5.869,0.44,0.00000,121.32592,3,9
2019-02-17T18:09:33.00Z,37.8351151,-121.6329499,17.065,0.09,0.13,0.06,5.183,5.686,0.49,0.00000,121.32628,3,9
2019-02-17T18:09:33.20Z,37.8351154,-121.6329493,17.057,0.10,0.16,0.13,4.995,5.520,0.49,0.00000,121.32666,3,9
2019-02-17T18:09:33.40Z,37.8351156,-121.6329491,17.064,0.02,-0.01,0.04,4.828,5.368,0.43,0.00000,121.32698,3,9
2019-02-17T18:09:33.60Z,37.8351157,-121.6329491,17.097,0.08,0.01,0.06,4.681,5.229,0.43,0.00000,121.32730,3,9
2019-02-17T18:09:33.80Z,37.8351156,-121.6329493,17.140,0.03,0.09,0.05,4.557,5.102,0.46,0.00000,121.32764,3,9
2019-02-17T18:09:34.00Z,37.8351155,-121.6329496,17.167,0.05,0.06,0.09,4.453,4.985,0.49,0.00000,121.32800,3,9
2019-02-17T18:09:34.20Z,37.8351154,-121.6329499,17.206,0.09,0.09,0.07,4.357,4.877,0.48,0.00000,121.32836,3,9
2019-02-17T18:09:34.40Z,37.8351152,-121.6329504,17.254,0.03,0.10,0.10,4.256,4.767,0.47,0.00000,121.32872,3,9
2019-02-17T18:09:34.60Z,37.8351149,-121.6329510,17.322,0.04,0.12,0.14,4.163,4.664,0.46,0.00000,121.32906,3,9
2019-02-17T18:09:34.80Z,37.8351146,-121.6329517,17.381,0.01,0.05,0.13,4.076,4.572,0.44,0.00000,121.32938,3,9
2019-02-17T18:09:35.00Z,37.8351144,-121.6329524,17.429,0.03,0.06,0.17,3.996,4.485,0.45,0.00000,121.32972,3,9
2019-02-17T18:09:35.20Z,37.8351142,-121.6329531,17.461,0.05,0.03,0.14,3.920,4.403,0.45,0.00000,121.33006,3,9
2019-02-17T18:09:35.40Z,37.8351141,-121.6329535,17.494,0.05,0.05,0.06,3.839,4.325,0.46,0.00000,121.33038,3,9
2019-02-17T18:09:35.60Z,37.8351138,-121.6329542,17.566,0.00,0.02,0.09,3.763,4.252,0.42,0.00000,121.33070,3,9
2019-02-17T18:09:35.80Z,37.8351137,-121.6329546,17.597,0.08,0.07,0.09,3.691,4.180,0.45,0.00000,121.33102,3,9
2019-02-17T18:09:36.00Z,37.8351135,-121.6329550,17.627,0.03,0.11,0.19,3.624,4.112,0.44,0.00000,121.33134,3,9
2019-02-17T18:09:36.20Z,37.8351133,-121.6329554,17.656,0.04,0.04,0.07,3.560,4.048,0.45,0.00000,121.33170,3,9
2019-02-17T18:09:36.40Z,37.8351133,-121.6329556,17.670,0.01,0.07,0.05,3.500,3.986,0.43,0.00000,121.33200,3,9
2019-02-17T18:09:36.60Z,37.8351132,-121.6329559,17.678,0.02,-0.03,0.11,3.443,3.928,0.40,0.00000,121.33230,3,9
2019-02-17T18:09:36.80Z,37.8351132,-121.6329563,17.690,0.01,-0.05,0.05,3.390,3.873,0.36,0.00000,121.33256,3,9
2019-02-17T18:09:37.00Z,37.8351132,-121.6329566,17.678,0.02,0.02,0.10,3.339,3.820,0.43,0.00000,121.33290,3,9
2019-02-17T18:09:37.20Z,37.8351133,-121.6329566,17.651,0.03,0.02,0.01,3.290,3.768,0.41,0.00000,121.33320,3,9
2019-02-17T18:09:37.40Z,37.8351132,-121.6329570,17.689,0.00,0.07,0.13,3.248,3.722,0.42,0.00000,121.33350,3,9
2019-02-17T18:09:37.60Z,37.8351132,-121.6329573,17.690,0.05,-0.06,0.10,3.210,3.679,0.37,0.00000,121.33378,3,9
2019-02-17T18:09:37.80Z,37.8351133,-121.6329575,17.666,-0.03,0.05,0.15,3.177,3.640,0.41,0.00000,121.33408,3,9
2019-02-17T18:09:38.00Z,37.8351134,-121.6329575,17.645,0.06,0.11,0.16,3.147,3.605,0.47,0.00000,121.33442,3,9
2019-02-17T18:09:38.20Z,37.8351107,-121.6329627,17.915,-0.03,0.03,0.14,2.904,3.394,0.34,0.00000,121.33468,3,15
2019-02-17T18:09:38.60Z,37.8351088,-121.6329663,18.064,0.05,0.06,0.10,2.707,3.234,0.34,0.00000,121.33518,3,15
2019-02-17T18:09:38.80Z,37.8351073,-121.6329694,18.174,0.04,0.08,0.04,2.547,3.092,0.29,0.00000,121.33540,3,15
2019-02-17T18:09:39.00Z,37.8351058,-121.6329725,18.303,0.03,0.07,0.05,2.414,2.968,0.30,0.00000,121.33564,3,15
2019-02-17T18:09:39.20Z,37.8351045,-121.6329753,18.400,0.00,0.03,0.09,2.292,2.856,0.31,0.00000,121.33588,3,15
2019-02-17T18:09:39.40Z,37.8351036,-121.6329773,18.428,0.01,0.04,0.08,2.196,2.765,0.31,0.00000,121.33610,3,15
2019-02-17T18:09:39.60Z,37.8351028,-121.6329789,18.450,0.00,0.03,0.07,2.114,2.686,0.31,0.00000,121.33634,3,15
2019-02-17T18:09:39.80Z,37.8351021,-121.6329807,18.453,0.04,0.04,0.09,2.040,2.613,0.29,0.00000,121.33656,3,15
2019-02-17T18:09:40.00Z,37.8351015,-121.6329822,18.413,0.04,0.09,0.14,1.974,2.548,0.30,0.00000,121.33678,3,15
2019-02-17T18:09:40.20Z,37.8351009,-121.6329834,18.360,0.03,0.06,0.16,1.915,2.489,0.30,0.00000,121.33700,3,15
2019-02-17T18:09:40.40Z,37.8351005,-121.6329844,18.283,0.03,0.03,0.08,1.862,2.436,0.29,0.00000,121.33720,3,15
2019-02-17T18:09:40.60Z,37.8351000,-121.6329856,18.238,-0.03,0.03,0.12,1.815,2.386,0.28,0.00000,121.33740,3,15
2019-02-17T18:09:40.80Z,37.8350994,-121.6329868,18.195,0.02,0.05,0.18,1.772,2.340,0.29,0.00000,121.33762,3,15
2019-02-17T18:09:41.00Z,37.8350990,-121.6329878,18.130,0.05,0.03,0.10,1.732,2.298,0.28,0.00000,121.33784,3,15
2019-02-17T18:09:41.20Z,37.8350986,-121.6329890,18.127,0.01,0.03,0.07,1.696,2.259,0.30,0.00000,121.33806,3,15
2019-02-17T18:09:41.40Z,37.8350982,-121.6329899,18.090,-0.01,0.02,0.07,1.662,2.223,0.29,0.00000,121.33826,3,15
2019-02-17T18:09:41.60Z,37.8350979,-121.6329908,18.050,0.01,0.00,0.08,1.631,2.190,0.28,0.00000,121.33846,3,15
2019-02-17T18:09:41.80Z,37.8350977,-121.6329914,18.009,0.05,0.06,0.07,1.601,2.159,0.29,0.00000,121.33868,3,15
2019-02-17T18:09:42.00Z,37.8350975,-121.6329921,17.983,0.03,0.02,0.06,1.573,2.129,0.29,0.00000,121.33890,3,15
