time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-16T19:05:10.20Z,37.7583729,-121.3882579,1347.137,-8.76,-33.42,-22.37,268.673,318.235,23.59,255.31716,44.67069,3,4
2018-08-16T19:05:10.40Z,37.7583827,-121.3883335,1353.517,-10.75,-33.02,-22.53,171.435,175.870,12.11,251.96218,25.59774,3,4
2018-08-16T19:05:11.00Z,37.7567851,-121.3889814,1197.769,-16.29,-31.73,-12.20,91.887,111.158,3.11,242.83465,5.80791,3,6
2018-08-16T19:05:11.20Z,37.7566126,-121.3892234,1212.872,-16.85,-31.53,-12.01,87.070,102.003,2.63,241.87951,4.79586,3,7
2018-08-16T19:05:11.40Z,37.7564133,-121.3894196,1215.976,-16.80,-31.50,-12.05,83.520,95.951,2.47,241.92690,4.48788,3,7
2018-08-16T19:05:11.60Z,37.7561780,-121.3896023,1209.828,-17.19,-31.39,-12.40,80.721,91.861,2.35,241.29580,4.09558,3,7
2018-08-16T19:05:11.80Z,37.7537737,-121.3903379,1128.845,-21.56,-32.00,-13.25,152.443,181.172,2.04,236.03119,3.14329,3,8
2018-08-16T19:05:12.00Z,37.7522113,-121.3906725,1056.612,-23.02,-31.27,-12.66,173.879,213.581,1.64,233.64013,2.74740,3,8
2018-08-16T19:05:12.20Z,37.7510317,-121.3907359,977.595,-24.28,-30.09,-11.13,193.960,244.881,1.42,231.09261,2.59369,3,9
2018-08-16T19:05:12.40Z,37.7502697,-121.3906912,924.816,-24.22,-28.98,-9.36,197.247,253.490,1.31,230.10989,2.57987,3,10
2018-08-16T19:05:12.60Z,37.7491739,-121.3905415,835.132,-25.49,-28.18,-7.62,197.715,258.917,1.35,227.86682,2.51200,3,11
2018-08-16T19:05:12.80Z,37.7483420,-121.3904598,778.288,-25.83,-28.34,-7.70,193.197,256.220,1.36,227.65098,2.45818,3,11
2018-08-16T19:05:13.00Z,37.7475986,-121.3903913,734.946,-29.24,-27.14,-7.42,187.498,250.573,1.46,222.86239,2.18695,3,11
2018-08-16T19:05:13.20Z,37.7470189,-121.3903476,704.220,-30.12,-26.83,-6.70,181.545,243.418,1.67,221.69199,2.15919,3,11
2018-08-16T19:05:13.40Z,37.7465662,-121.3903365,687.628,-30.78,-26.65,-6.81,174.645,234.383,1.64,220.89230,2.17258,3,11
2018-08-16T19:05:13.60Z,37.7462014,-121.3903207,679.801,-31.01,-26.19,-6.54,167.339,224.495,1.69,220.18463,2.12769,3,12
2018-08-16T19:05:13.80Z,37.7458751,-121.3903059,672.268,-31.18,-25.92,-6.39,160.940,216.202,1.63,219.73580,2.04018,3,12
2018-08-16T19:05:14.00Z,37.7455785,-121.3903118,667.160,-32.07,-25.58,-6.89,154.973,209.212,1.58,218.58198,2.09878,3,12
2018-08-16T19:05:14.20Z,37.7452493,-121.3903356,659.595,-33.35,-25.32,-7.06,150.982,205.442,1.48,217.21405,2.02027,3,12
2018-08-16T19:05:14.40Z,37.7449340,-121.3903669,659.700,-34.18,-24.91,-7.30,145.841,199.560,1.44,216.08392,1.91020,3,13
