time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-07-20T21:28:09.80Z,38.2170247,-121.2571713,1926.740,-46.06,27.36,0.24,165.576,185.675,17.38,149.29494,11.69508,3,4
2018-07-20T21:28:10.00Z,38.2169110,-121.2571617,1933.465,-46.10,27.14,-0.30,153.582,130.530,14.65,149.51679,10.09864,3,4
2018-07-20T21:28:10.20Z,38.2167770,-121.2571340,1941.340,-46.45,26.68,-0.27,112.724,116.822,7.59,150.12555,5.24428,3,4
2018-07-20T21:28:10.40Z,38.2167302,-121.2571312,1954.931,-46.09,26.24,-1.69,70.625,79.138,4.58,150.34645,3.47498,3,5
2018-07-20T21:28:10.60Z,38.2166892,-121.2571379,1972.091,-45.79,24.84,-4.98,55.404,59.609,3.52,151.52362,2.89189,3,5
2018-07-20T21:28:10.80Z,38.2166446,-121.2571183,1982.610,-46.11,23.98,-6.02,45.029,44.821,2.74,152.51930,2.38393,3,5
2018-07-20T21:28:11.00Z,38.2165730,-121.2571069,1992.319,-45.90,23.75,-6.37,38.166,35.642,2.31,152.63646,2.10325,3,5
2018-07-20T21:28:11.20Z,38.2164845,-121.2570864,1999.956,-46.56,23.29,-6.88,34.667,29.619,2.00,153.42168,1.72200,3,4
2018-07-20T21:28:11.40Z,38.2164066,-121.2570567,2006.906,-46.43,23.20,-6.83,31.754,25.593,1.78,153.44764,1.53838,3,4
2018-07-20T21:28:11.60Z,38.2162960,-121.2570293,2012.538,-46.68,23.01,-7.10,29.532,22.978,1.63,153.76287,1.37113,3,4
2018-07-20T21:28:11.80Z,38.2162058,-121.2569883,2016.578,-46.96,22.74,-6.98,27.446,20.913,1.60,154.15900,1.32921,3,5
2018-07-20T21:28:12.00Z,38.2161088,-121.2569445,2019.407,-47.20,22.58,-7.26,25.728,19.327,1.59,154.43655,1.31243,3,5
2018-07-20T21:28:12.20Z,38.2160232,-121.2569007,2022.488,-46.94,22.30,-7.11,24.021,18.160,1.58,154.59002,1.33927,3,6
2018-07-20T21:28:12.40Z,38.2159421,-121.2568581,2025.321,-46.69,22.15,-7.14,22.406,17.186,1.55,154.62069,1.33143,3,7
2018-07-20T21:28:12.60Z,38.2158609,-121.2568146,2028.052,-46.80,21.77,-7.10,20.289,16.312,1.25,155.04777,1.27543,3,8
2018-07-20T21:28:12.80Z,38.2157842,-121.2567627,2029.697,-46.47,21.79,-7.06,18.528,15.419,1.19,154.88277,1.13811,3,8
