time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-25T15:18:01.60Z,49.4058816,17.0950946,560.156,-33.98,54.37,-2.89,261.401,365.643,8.11,122.00397,17.77016,3,4
2018-08-25T15:18:01.80Z,49.4058274,17.0952203,561.028,-33.87,54.38,-2.96,141.579,175.493,3.47,121.91953,7.67342,3,4
2018-08-25T15:18:02.60Z,49.4055954,17.0958799,567.782,-33.97,54.42,-1.88,112.494,149.283,1.93,121.97213,3.65950,3,4
2018-08-25T15:18:02.80Z,49.4055256,17.0960367,568.341,-34.09,54.50,-1.71,105.535,140.412,1.91,122.02210,3.58666,3,4
2018-08-25T15:18:03.00Z,49.4054650,17.0962018,570.483,-34.17,54.78,-2.18,99.745,132.990,1.92,121.95759,3.51639,3,4
2018-08-25T15:18:03.20Z,49.4054090,17.0963645,572.620,-34.18,54.74,-2.01,94.797,126.627,1.90,121.97575,3.47080,3,4
2018-08-25T15:18:03.40Z,49.4054380,17.0966606,594.804,-34.14,54.77,-1.55,89.590,119.392,1.87,121.93421,3.42539,3,5
2018-08-25T15:18:03.60Z,49.4054525,17.0969335,613.168,-34.17,54.71,-1.32,85.146,113.291,1.88,121.99194,3.38622,3,5
2018-08-25T15:18:03.80Z,49.4054606,17.0971996,630.113,-34.24,54.77,-1.52,81.253,107.952,1.87,122.01156,3.34370,3,5
2018-08-25T15:18:04.00Z,49.4054503,17.0974333,642.353,-34.30,55.11,-1.46,77.847,103.297,1.86,121.89643,3.29262,3,5
2018-08-25T15:18:04.20Z,49.4054303,17.0976540,652.639,-34.31,55.12,-1.76,74.893,99.236,1.88,121.90163,3.25997,3,5
2018-08-25T15:18:04.40Z,49.4054051,17.0978732,662.586,-34.32,55.24,-2.28,72.380,95.890,1.91,121.85054,3.22530,3,5
2018-08-25T15:18:04.60Z,49.4053809,17.0980914,672.257,-34.33,55.69,-2.77,70.103,92.858,1.93,121.64974,3.18037,3,5
2018-08-25T15:18:04.80Z,49.4053515,17.0982994,680.387,-34.10,55.59,-2.64,68.160,90.323,1.94,121.52618,3.16838,3,5
2018-08-25T15:18:05.00Z,49.4053213,17.0985069,688.444,-34.04,55.99,-2.77,66.242,87.815,1.93,121.30202,3.13611,3,5
2018-08-25T15:18:05.20Z,49.4052839,17.0987014,694.364,-33.73,55.84,-2.10,64.471,85.481,1.87,121.13232,3.13460,3,5
2018-08-25T15:18:05.40Z,49.4055741,17.0994212,770.156,-33.32,56.07,-2.58,60.165,79.818,1.86,120.72099,3.08575,3,6
2018-08-25T15:18:05.60Z,49.4057682,17.0999872,825.343,-33.04,56.31,-2.75,56.700,75.223,1.85,120.40738,3.04773,3,6
2018-08-25T15:18:05.80Z,49.4059038,17.1004599,867.992,-32.82,56.33,-2.85,53.778,71.349,1.83,120.22736,3.02237,3,6
2018-08-25T15:18:06.00Z,49.4060028,17.1008708,902.412,-32.63,56.23,-2.83,51.243,67.947,1.83,120.12249,3.00572,3,6
2018-08-25T15:18:06.20Z,49.4060719,17.1012337,930.588,-32.60,56.34,-2.99,50.304,66.660,1.82,120.05687,2.97744,3,6
2018-08-25T15:18:06.40Z,49.4061451,17.1016006,960.246,-32.66,56.43,-3.06,49.534,65.430,1.80,120.05708,2.92140,3,6
2018-08-25T15:18:06.60Z,49.4061926,17.1019260,984.123,-32.49,56.43,-3.30,48.585,63.996,1.82,119.93459,2.88402,3,6
2018-08-25T15:18:06.80Z,49.4062212,17.1022184,1003.366,-32.40,56.31,-3.35,47.587,62.491,1.80,119.91876,2.84714,3,6
2018-08-25T15:18:07.00Z,49.4062461,17.1025099,1022.104,-32.36,56.94,-3.56,46.629,61.065,1.86,119.61157,2.79573,3,6
2018-08-25T15:18:07.20Z,49.4062550,17.1027808,1037.605,-32.29,58.16,-4.29,45.523,59.502,1.90,119.03691,2.74725,3,6
