time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-25T16:20:48.60Z,49.4170973,17.1025673,1024.206,-13.27,62.30,-28.12,87.223,213.072,7.90,102.02311,5.22897,3,5
2018-08-25T16:20:48.80Z,49.4170481,17.1026665,1036.653,-13.50,62.34,-27.08,57.534,98.295,2.88,102.21882,2.24277,3,5
2018-08-25T16:20:49.40Z,49.4169327,17.1031844,1064.899,-12.14,62.66,-23.87,39.216,70.275,1.75,100.96193,1.39910,3,7
2018-08-25T16:20:49.60Z,49.4169039,17.1033745,1070.500,-11.50,62.98,-21.76,34.033,58.200,1.60,100.35080,1.31546,3,8
2018-08-25T16:20:49.80Z,49.4168472,17.1035721,1080.043,-9.91,62.45,-17.62,27.944,45.599,1.32,99.01318,1.19675,3,10
2018-08-25T16:20:50.00Z,49.4168312,17.1037617,1080.511,-8.33,62.28,-12.71,23.497,37.401,1.02,97.61726,1.03456,3,11
2018-08-25T16:20:50.20Z,49.4168183,17.1039474,1080.139,-7.27,62.58,-10.11,20.219,31.761,0.90,96.62640,0.89893,3,11
2018-08-25T16:20:50.40Z,49.4168152,17.1041334,1080.655,-6.97,62.78,-8.35,17.829,27.444,0.83,96.33380,0.81562,3,12
2018-08-25T16:20:50.60Z,49.4168241,17.1043298,1076.888,-6.60,63.12,-6.69,15.317,21.832,0.77,95.96737,0.72813,3,13
2018-08-25T16:20:51.00Z,49.4168172,17.1046938,1078.259,-6.26,63.39,-5.32,13.161,16.953,0.71,95.63535,0.65038,3,13
2018-08-25T16:20:51.20Z,49.4168167,17.1048876,1078.712,-6.14,63.41,-4.64,11.550,13.913,0.66,95.52787,0.54946,3,13
2018-08-25T16:20:51.40Z,49.4168092,17.1050778,1078.353,-6.00,63.49,-4.04,10.187,11.721,0.62,95.39959,0.47039,3,15
2018-08-25T16:20:51.60Z,49.4168006,17.1052647,1079.360,-5.63,63.45,-4.18,9.168,10.332,0.58,95.07457,0.40968,3,17
2018-08-25T16:20:51.80Z,49.4167925,17.1054556,1079.930,-5.51,63.73,-4.06,8.255,9.257,0.53,94.94052,0.40458,3,18
2018-08-25T16:20:52.00Z,49.4167862,17.1056358,1080.082,-5.46,63.56,-4.06,7.554,8.366,0.52,94.90542,0.40612,3,18
2018-08-25T16:20:52.20Z,49.4167798,17.1058162,1080.317,-5.27,63.54,-4.29,7.033,7.770,0.52,94.74210,0.38800,3,18
2018-08-25T16:20:52.40Z,49.4167710,17.1059928,1081.212,-5.44,63.62,-4.16,6.584,7.299,0.52,94.88575,0.37941,3,18
2018-08-25T16:20:52.60Z,49.4167618,17.1061691,1081.537,-5.50,63.70,-4.06,6.218,6.848,0.52,94.93234,0.36246,3,18
2018-08-25T16:20:53.00Z,49.4167421,17.1065198,1083.207,-5.29,63.67,-4.51,5.884,6.514,0.54,94.75243,0.40790,3,18
2018-08-25T16:20:53.20Z,49.4167308,17.1066953,1084.177,-5.31,63.77,-4.41,5.610,6.276,0.54,94.76391,0.41989,3,18
2018-08-25T16:20:53.40Z,49.4167191,17.1068714,1085.449,-5.34,63.82,-4.37,5.384,6.074,0.56,94.78259,0.42085,3,18
2018-08-25T16:20:53.60Z,49.4167078,17.1070475,1086.524,-5.27,63.91,-4.32,5.166,5.886,0.56,94.71618,0.42700,3,19
2018-08-25T16:20:53.80Z,49.4166972,17.1072232,1087.874,-5.08,63.89,-4.34,4.976,5.639,0.54,94.54548,0.33269,3,19
2018-08-25T16:20:54.00Z,49.4166868,17.1073984,1089.317,-5.19,63.84,-4.04,4.804,5.430,0.54,94.64393,0.31246,3,19
2018-08-25T16:20:54.20Z,49.4166756,17.1075751,1090.446,-5.23,64.07,-4.04,4.651,5.282,0.56,94.66583,0.39449,3,19
2018-08-25T16:20:54.40Z,49.4166647,17.1077526,1091.461,-5.22,64.13,-4.05,4.507,5.120,0.56,94.64977,0.34943,3,19
2018-08-25T16:20:54.60Z,49.4166551,17.1079309,1092.493,-5.49,64.30,-4.01,4.375,4.958,0.53,94.87725,0.29785,3,19
2018-08-25T16:20:55.00Z,49.4166358,17.1082861,1094.068,-5.22,64.23,-3.97,4.263,4.817,0.57,94.64276,0.32410,3,19
2018-08-25T16:20:55.20Z,49.4166266,17.1084636,1094.970,-5.27,64.32,-3.85,4.133,4.676,0.47,94.68687,0.28806,3,19
2018-08-25T16:20:55.40Z,49.4166172,17.1086408,1095.827,-4.92,64.30,-4.04,4.017,4.544,0.47,94.37148,0.27614,3,19
2018-08-25T16:20:55.60Z,49.4166072,17.1088200,1096.555,-5.01,64.50,-4.28,3.906,4.420,0.47,94.44100,0.27095,3,19
2018-08-25T16:20:55.80Z,49.4165981,17.1089990,1097.441,-5.26,64.53,-4.13,3.803,4.327,0.45,94.66286,0.26855,3,19
2018-08-25T16:20:56.00Z,49.4165888,17.1091789,1098.260,-5.39,64.56,-4.06,3.700,4.239,0.44,94.77059,0.26640,3,19
2018-08-25T16:20:56.20Z,49.4165793,17.1093577,1098.830,-5.30,64.66,-4.04,3.604,4.144,0.44,94.68324,0.26718,3,19
2018-08-25T16:20:56.40Z,49.4165697,17.1095358,1099.379,-5.29,64.68,-3.99,3.522,4.065,0.43,94.67878,0.26472,3,19
2018-08-25T16:20:56.60Z,49.4165601,17.1097151,1100.119,-5.21,64.84,-4.18,3.453,4.000,0.44,94.58984,0.26553,3,19
2018-08-25T16:20:56.80Z,49.4165500,17.1098952,1100.718,-5.60,64.88,-4.04,3.380,3.924,0.45,94.93591,0.26560,3,19
2018-08-25T16:20:57.00Z,49.4165394,17.1100751,1101.491,-5.24,64.93,-4.37,3.323,3.866,0.45,94.61085,0.26487,3,19
2018-08-25T16:20:57.20Z,49.4165287,17.1102556,1102.392,-5.36,64.87,-4.61,3.258,3.813,0.42,94.71936,0.26236,3,19
2018-08-25T16:20:57.40Z,49.4165183,17.1104355,1102.999,-5.63,64.95,-4.29,3.189,3.742,0.42,94.95816,0.27246,3,19
2018-08-25T16:20:57.60Z,49.4165073,17.1106161,1103.641,-5.51,64.83,-4.57,3.128,3.681,0.44,94.85929,0.28532,3,19
2018-08-25T16:20:57.80Z,49.4164965,17.1107951,1104.529,-5.73,64.85,-4.63,3.090,3.629,0.52,95.04661,0.28217,3,19
2018-08-25T16:20:58.00Z,49.4164862,17.1109740,1105.360,-5.50,65.08,-4.64,3.055,3.588,0.53,94.83028,0.33098,3,19
2018-08-25T16:20:58.20Z,49.4164760,17.1111536,1106.170,-5.36,65.07,-4.75,3.025,3.542,0.53,94.71031,0.27955,3,19
2018-08-25T16:20:58.40Z,49.4164661,17.1113332,1107.078,-5.25,65.19,-4.81,2.997,3.499,0.55,94.60228,0.28135,3,19
2018-08-25T16:20:58.60Z,49.4164563,17.1115128,1107.922,-5.22,65.49,-4.76,2.971,3.458,0.59,94.55916,0.32981,3,19
