time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-09-13T20:11:55.20Z,37.7341387,-121.3803796,978.481,-43.88,-7.13,-8.02,154.117,193.852,5.25,189.22717,6.22613,3,4
2018-09-13T20:11:55.60Z,37.7378329,-121.3812510,954.646,-42.53,-6.83,-8.39,218.002,260.766,3.37,189.11833,3.18153,3,6
2018-09-13T20:11:56.20Z,37.7379464,-121.3813445,929.894,-44.75,-6.19,-7.79,231.150,301.009,2.43,187.87036,2.14601,3,6
2018-09-13T20:11:56.40Z,37.7378584,-121.3814169,916.762,-43.76,-6.48,-7.17,221.415,290.619,2.24,188.42216,2.10652,3,6
2018-09-13T20:11:56.60Z,37.7377668,-121.3814775,907.327,-44.22,-5.80,-7.01,213.442,281.597,2.17,187.47102,2.05965,3,6
2018-09-13T20:11:56.80Z,37.7376396,-121.3815240,897.090,-44.12,-5.64,-6.79,206.718,274.292,2.19,187.28666,2.17505,3,6
2018-09-13T20:11:57.00Z,37.7374608,-121.3815398,887.201,-45.53,-5.34,-5.19,200.743,267.955,2.13,186.68387,2.00602,3,6
2018-09-13T20:11:57.20Z,37.7372710,-121.3815156,880.489,-45.77,-5.25,-4.94,195.243,262.710,2.15,186.53914,1.94577,3,6
2018-09-13T20:11:57.40Z,37.7375360,-121.3815843,879.466,-45.66,-4.50,-4.40,203.166,274.145,1.94,185.62682,1.85780,3,6
2018-09-13T20:11:57.60Z,37.7377167,-121.3816647,878.441,-46.98,-3.70,-4.48,206.259,277.828,1.94,184.50405,1.81318,3,6
2018-09-13T20:11:57.80Z,37.7378617,-121.3817470,879.384,-45.38,-4.39,-3.86,205.184,275.098,1.93,185.52034,1.97590,3,6
2018-09-13T20:11:58.00Z,37.7379342,-121.3818006,871.530,-45.54,-4.06,-4.15,203.075,272.401,1.89,185.09205,1.82398,3,6
2018-09-13T20:11:58.20Z,37.7379504,-121.3818373,865.292,-45.81,-3.45,-4.31,199.593,267.850,1.93,184.30516,1.72950,3,6
2018-09-13T20:11:58.40Z,37.7379216,-121.3818510,858.523,-45.24,-2.87,-4.06,196.637,264.580,1.98,183.63271,1.70262,3,6
2018-09-13T20:11:58.60Z,37.7378388,-121.3818468,852.964,-45.08,-2.70,-4.13,194.483,262.766,1.79,183.42616,1.66619,3,6
2018-09-13T20:11:58.80Z,37.7377314,-121.3818384,846.787,-45.39,-2.77,-4.33,191.883,260.668,1.90,183.49725,1.74499,3,6
2018-09-13T20:11:59.00Z,37.7375712,-121.3818155,841.850,-45.34,-2.81,-4.63,189.013,258.191,1.75,183.54529,1.70970,3,6
2018-09-13T20:11:59.20Z,37.7374158,-121.3817923,837.534,-45.99,-2.48,-4.47,186.479,256.147,1.76,183.08062,1.74097,3,6
2018-09-13T20:11:59.40Z,37.7372703,-121.3817705,833.407,-45.84,-1.93,-3.87,183.848,253.721,1.72,182.41194,1.67246,3,6
2018-09-13T20:11:59.60Z,37.7371471,-121.3817610,830.733,-46.09,-2.19,-3.92,180.308,249.573,1.73,182.72176,1.65904,3,6
2018-09-13T20:11:59.80Z,37.7370094,-121.3817493,836.194,-46.31,-1.81,-3.64,177.138,244.834,1.75,182.23832,1.65943,3,6
