time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-07-31T20:22:45.00Z,38.1974765,-121.2725231,1199.639,-18.18,-47.05,-6.72,772.016,1635.724,77.75,248.87266,25.01207,3,4
2018-07-31T20:22:45.20Z,38.1974813,-121.2730282,1169.314,-18.63,-46.85,-5.91,646.174,1027.131,50.86,248.30872,26.16741,3,4
2018-07-31T20:22:45.60Z,38.1975093,-121.2734527,1140.934,-18.66,-46.64,-5.78,394.655,758.107,18.99,248.19500,10.71587,3,4
2018-07-31T20:22:45.80Z,38.1975190,-121.2736135,1120.451,-18.75,-46.57,-5.71,320.920,634.742,13.27,248.07491,8.23700,3,4
2018-07-31T20:22:46.00Z,38.1975224,-121.2737517,1103.201,-18.65,-46.32,-5.79,268.880,540.991,10.09,248.06315,6.70086,3,4
2018-07-31T20:22:46.20Z,38.1975292,-121.2739237,1088.199,-18.14,-46.22,-5.87,228.459,464.173,8.06,248.57536,5.57451,3,4
2018-07-31T20:22:46.40Z,38.1975270,-121.2740503,1065.341,-18.14,-46.11,-5.92,201.720,412.172,7.73,248.52541,5.20636,3,4
2018-07-31T20:22:46.60Z,38.1975363,-121.2741853,1035.362,-18.71,-46.65,-5.00,169.452,347.370,5.95,248.14756,4.64575,3,4
2018-07-31T20:22:46.80Z,38.1975190,-121.2743793,1020.730,-19.23,-46.34,-5.36,140.728,287.308,4.35,247.45943,4.15760,3,4
2018-07-31T20:22:47.00Z,38.1974850,-121.2745781,1022.121,-20.04,-45.74,-5.75,116.439,237.710,3.39,246.34014,3.05617,3,4
2018-07-31T20:22:47.20Z,38.1974626,-121.2751170,1062.524,-20.87,-45.33,-5.81,79.563,181.075,2.82,245.28223,2.31475,3,5
2018-07-31T20:22:47.40Z,38.1974269,-121.2753497,1072.604,-21.16,-45.16,-5.42,64.749,154.444,2.53,244.89150,1.91536,3,5
2018-07-31T20:22:47.60Z,38.1973976,-121.2756088,1084.456,-22.28,-44.35,-5.18,50.394,134.801,2.27,243.32279,1.55159,3,5
2018-07-31T20:22:47.80Z,38.1973740,-121.2758093,1087.825,-22.76,-43.04,-4.90,38.739,119.988,1.88,242.12613,1.17172,3,6
2018-07-31T20:22:48.00Z,38.1973531,-121.2759531,1084.145,-22.90,-42.95,-4.53,31.137,109.109,1.67,241.93790,1.02022,3,6
2018-07-31T20:22:48.20Z,38.1973258,-121.2760731,1080.743,-23.17,-42.80,-4.37,27.254,101.582,1.56,241.57272,0.88497,3,6
2018-07-31T20:22:48.40Z,38.1972957,-121.2761957,1079.192,-23.35,-42.78,-4.30,24.471,95.473,1.48,241.37220,0.79767,3,6
2018-07-31T20:22:48.60Z,38.1972633,-121.2763042,1077.236,-23.54,-42.68,-4.25,22.577,91.208,1.44,241.11997,0.72940,3,6
2018-07-31T20:22:48.80Z,38.1972294,-121.2764112,1075.038,-23.55,-42.45,-4.02,21.172,87.627,1.43,240.97711,0.73623,3,6
2018-07-31T20:22:49.00Z,38.1971917,-121.2765075,1071.694,-23.88,-42.48,-4.02,20.073,84.935,1.43,240.65935,0.75314,3,6
2018-07-31T20:22:49.20Z,38.1971552,-121.2765967,1069.229,-23.94,-42.49,-4.10,19.044,83.342,1.39,240.60344,0.77665,3,7
2018-07-31T20:22:49.40Z,38.1971163,-121.2766862,1067.877,-24.28,-42.50,-4.09,18.439,82.472,1.69,240.25944,0.93837,3,7
2018-07-31T20:22:49.60Z,38.1970743,-121.2767817,1070.138,-24.44,-42.30,-4.22,17.517,76.694,1.75,239.98545,0.89732,3,8
2018-07-31T20:22:49.80Z,38.1970348,-121.2768731,1071.313,-23.60,-41.39,-4.53,16.825,71.835,1.88,240.30604,1.09845,3,8
2018-07-31T20:22:50.00Z,38.1969933,-121.2769666,1071.293,-24.47,-42.23,-4.30,16.162,67.754,1.80,239.90744,1.06230,3,8
2018-07-31T20:22:50.20Z,38.1969518,-121.2770594,1071.323,-24.94,-42.61,-4.09,15.573,64.279,1.81,239.65521,1.00635,3,8
2018-07-31T20:22:50.40Z,38.1969098,-121.2771509,1070.136,-24.96,-42.30,-4.04,15.066,61.334,1.72,239.45060,0.99459,3,8
2018-07-31T20:22:50.60Z,38.1968672,-121.2772415,1068.827,-25.13,-42.13,-4.01,14.425,56.531,1.69,239.18350,0.98135,3,9
2018-07-31T20:22:50.80Z,38.1968093,-121.2773598,1079.903,-24.96,-42.26,-3.76,13.253,49.756,1.55,239.42956,1.02551,3,10
2018-07-31T20:22:51.00Z,38.1967541,-121.2774738,1087.951,-25.38,-42.28,-3.55,12.401,44.843,1.52,239.02624,1.21174,3,10
2018-07-31T20:22:51.20Z,38.1967026,-121.2775807,1092.023,-25.41,-42.14,-3.25,11.790,41.351,1.57,238.91328,1.26201,3,10
2018-07-31T20:22:51.40Z,38.1966526,-121.2776837,1094.632,-25.94,-42.64,-2.94,11.248,38.577,1.54,238.69136,1.46361,3,11
