time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-07-31T19:36:22.80Z,38.1973859,-121.2817484,1167.313,-21.28,-44.39,-10.86,198.405,144.569,20.33,244.38309,12.81839,3,4
2018-07-31T19:36:23.00Z,38.1970840,-121.2820470,1165.449,-25.03,-46.57,-13.09,115.062,80.634,10.63,241.74089,6.38687,3,5
2018-07-31T19:36:23.20Z,38.1970351,-121.2821430,1157.253,-25.66,-46.50,-11.48,103.486,81.106,6.44,241.11368,4.06908,3,5
2018-07-31T19:36:23.40Z,38.1968482,-121.2823581,1160.793,-27.44,-47.34,-12.04,93.966,74.384,6.30,239.90578,3.61976,3,4
2018-07-31T19:36:23.60Z,38.1966816,-121.2825654,1166.763,-29.50,-48.60,-12.11,86.226,69.813,6.09,238.74345,3.21828,3,4
2018-07-31T19:36:23.80Z,38.1965276,-121.2827640,1174.645,-30.87,-48.42,-12.70,79.521,66.214,5.89,237.48223,2.95681,3,4
2018-07-31T19:36:24.00Z,38.1963780,-121.2829557,1183.016,-31.85,-49.55,-13.11,73.668,63.227,5.55,237.26812,2.71815,3,4
2018-07-31T19:36:24.20Z,38.1962542,-121.2831297,1191.955,-32.24,-49.50,-13.59,67.535,60.501,5.21,236.92117,2.56653,3,5
2018-07-31T19:36:24.40Z,38.1965129,-121.2829666,1176.084,-30.06,-47.82,-12.30,51.095,48.125,4.34,237.84641,2.34905,3,8
2018-07-31T19:36:24.60Z,38.1966101,-121.2829245,1166.579,-29.22,-46.25,-11.50,40.262,38.584,3.47,237.71670,2.07273,3,10
2018-07-31T19:36:24.80Z,38.1967006,-121.2828814,1161.021,-28.48,-44.64,-10.74,30.402,32.860,2.27,237.46598,1.66365,3,12
2018-07-31T19:36:25.00Z,38.1967145,-121.2829136,1155.707,-28.22,-44.60,-10.93,24.999,28.705,1.97,237.68083,1.46536,3,13
2018-07-31T19:36:25.20Z,38.1967000,-121.2829671,1152.737,-29.44,-44.30,-9.26,21.620,25.353,2.07,236.39385,1.33015,3,13
2018-07-31T19:36:25.40Z,38.1966891,-121.2830214,1151.542,-29.02,-43.49,-9.43,18.824,22.028,1.58,236.28195,1.21770,3,12
2018-07-31T19:36:25.60Z,38.1966586,-121.2830988,1154.680,-29.47,-42.60,-10.29,16.907,20.579,1.40,235.32971,1.06946,3,12
2018-07-31T19:36:25.80Z,38.1966309,-121.2831665,1158.251,-29.56,-42.12,-9.72,14.199,17.248,1.07,234.93734,0.97194,3,12
2018-07-31T19:36:26.00Z,38.1965900,-121.2832542,1160.513,-29.84,-40.78,-9.44,12.366,13.988,0.83,233.80435,0.91843,3,12
2018-07-31T19:36:26.20Z,38.1965395,-121.2833487,1162.748,-30.39,-40.85,-9.19,11.258,12.642,0.72,233.35064,0.83250,3,12
2018-07-31T19:36:26.40Z,38.1964815,-121.2834481,1165.601,-30.46,-40.34,-9.01,10.324,11.553,0.62,232.94689,0.77522,3,13
2018-07-31T19:36:26.60Z,38.1964251,-121.2835446,1168.848,-30.97,-40.15,-8.86,9.538,10.659,0.56,232.34899,0.71333,3,13
2018-07-31T19:36:26.80Z,38.1963691,-121.2836399,1171.038,-31.30,-39.62,-8.84,8.907,9.936,0.56,231.69046,0.74248,3,13
2018-07-31T19:36:27.00Z,38.1963115,-121.2837352,1173.039,-31.57,-39.37,-8.64,8.403,9.397,0.53,231.27485,0.71722,3,13
2018-07-31T19:36:27.20Z,38.1962543,-121.2838264,1174.417,-31.95,-39.02,-8.57,7.998,8.800,0.51,230.69287,0.72623,3,13
2018-07-31T19:36:27.40Z,38.1961974,-121.2839132,1175.480,-32.18,-38.54,-8.49,7.627,8.304,0.51,230.13525,0.71202,3,13
2018-07-31T19:36:27.60Z,38.1961406,-121.2840033,1177.357,-32.33,-38.32,-8.39,7.331,8.009,0.58,229.85165,0.72748,3,14
2018-07-31T19:36:27.80Z,38.1960828,-121.2840885,1178.855,-32.67,-37.88,-8.09,7.073,7.744,0.58,229.22639,0.71678,3,14
2018-07-31T19:36:28.00Z,38.1960246,-121.2841720,1180.335,-32.80,-37.41,-7.93,6.839,7.500,0.58,228.76109,0.68944,3,14
2018-07-31T19:36:28.20Z,38.1959655,-121.2842588,1181.827,-32.96,-37.18,-7.99,6.601,7.285,0.62,228.43744,0.67718,3,14
2018-07-31T19:36:28.40Z,38.1959069,-121.2843420,1183.231,-33.33,-36.92,-7.84,6.362,7.080,0.59,227.93103,0.61137,3,14
2018-07-31T19:36:28.60Z,38.1958479,-121.2844269,1184.698,-33.67,-36.39,-7.66,6.128,6.873,0.57,227.22372,0.56664,3,15
2018-07-31T19:36:28.80Z,38.1957877,-121.2845130,1186.033,-33.88,-35.84,-7.34,5.918,6.683,0.60,226.60657,0.55754,3,15
2018-07-31T19:36:29.00Z,38.1957274,-121.2845981,1187.411,-34.31,-35.77,-7.20,5.710,6.489,0.58,226.19927,0.53840,3,16
2018-07-31T19:36:29.20Z,38.1956657,-121.2846811,1188.774,-34.67,-35.39,-7.12,5.533,6.312,0.58,225.58743,0.52971,3,16
2018-07-31T19:36:29.40Z,38.1956010,-121.2847698,1190.717,-34.87,-34.91,-6.84,5.360,6.151,0.54,225.03408,0.54806,3,17
2018-07-31T19:36:29.60Z,38.1955376,-121.2848561,1192.622,-34.94,-34.56,-6.80,5.195,5.965,0.53,224.69174,0.52473,3,17
2018-07-31T19:36:29.80Z,38.1954735,-121.2849399,1194.358,-35.36,-34.28,-6.78,5.043,5.794,0.53,224.10851,0.51377,3,17
2018-07-31T19:36:30.00Z,38.1954093,-121.2850220,1196.045,-35.46,-33.84,-6.64,4.911,5.636,0.53,223.65711,0.50812,3,17
2018-07-31T19:36:30.20Z,38.1953446,-121.2851025,1197.574,-35.75,-33.58,-6.57,4.784,5.472,0.52,223.20797,0.46707,3,18
2018-07-31T19:36:30.40Z,38.1952788,-121.2851821,1199.129,-36.02,-33.22,-6.46,4.667,5.338,0.53,222.68588,0.45635,3,18
2018-07-31T19:36:30.60Z,38.1952127,-121.2852599,1200.655,-36.48,-32.98,-6.33,4.563,5.225,0.54,222.11706,0.48831,3,18
2018-07-31T19:36:30.80Z,38.1951459,-121.2853369,1202.035,-36.66,-32.56,-6.16,4.466,5.124,0.54,221.61371,0.49679,3,18
