time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-19T18:27:04.80Z,37.6666371,-121.3443400,1445.073,-42.94,44.26,-11.26,1657.293,122.659,128.45,134.13887,35.90082,3,4
2018-08-19T18:27:05.20Z,37.6669397,-121.3444062,1465.893,-45.53,45.96,-12.10,971.297,119.038,76.45,134.72948,19.90267,3,4
2018-08-19T18:27:05.80Z,37.6864892,-121.3584198,1609.972,-43.88,45.14,-12.05,510.551,82.686,19.72,134.19266,5.93062,3,5
2018-08-19T18:27:06.00Z,37.6881618,-121.3595713,1625.885,-44.09,44.90,-10.23,429.162,73.333,15.46,134.47936,4.45729,3,5
2018-08-19T18:27:06.20Z,37.6940745,-121.3638342,1658.970,-41.38,42.40,-9.66,395.747,79.427,11.30,134.30377,3.47438,3,6
2018-08-19T18:27:06.40Z,37.6967827,-121.3657574,1672.547,-40.42,41.65,-9.53,355.543,81.284,8.86,134.13850,2.77442,3,6
2018-08-19T18:27:06.60Z,37.7013622,-121.3689226,1718.631,-37.55,40.23,-9.44,287.349,86.875,5.67,133.02761,2.05850,3,7
2018-08-19T18:27:06.80Z,37.7040008,-121.3707124,1741.195,-37.10,39.84,-9.34,229.890,91.049,3.92,132.96020,1.53977,3,8
2018-08-19T18:27:07.00Z,37.7053559,-121.3715912,1747.749,-36.45,39.02,-9.71,195.067,95.371,2.77,133.04466,1.23322,3,8
2018-08-19T18:27:07.20Z,37.7060623,-121.3720111,1746.797,-35.91,39.47,-9.44,171.401,99.466,2.11,132.29598,1.05842,3,8
2018-08-19T18:27:07.40Z,37.7063980,-121.3721577,1736.587,-35.35,39.14,-8.95,154.397,105.870,1.67,132.09030,0.94419,3,9
2018-08-19T18:27:07.60Z,37.7065178,-121.3721511,1736.896,-35.28,39.10,-8.56,146.407,112.294,1.33,132.05995,0.86393,3,9
2018-08-19T18:27:07.80Z,37.7066313,-121.3721791,1717.963,-35.68,38.92,-8.42,138.060,117.608,1.07,132.51483,0.80370,3,9
2018-08-19T18:27:08.00Z,37.7065236,-121.3721477,1683.863,-36.02,39.18,-8.14,126.975,119.112,0.94,132.58879,0.74981,3,10
2018-08-19T18:27:08.20Z,37.7063873,-121.3721089,1645.384,-36.00,39.11,-7.73,118.583,118.983,0.86,132.62943,0.71328,3,10
2018-08-19T18:27:08.40Z,37.7062810,-121.3720832,1623.912,-36.67,38.76,-7.60,115.334,120.546,0.79,133.41260,0.64503,3,10
2018-08-19T18:27:08.60Z,37.7061961,-121.3720682,1621.333,-36.01,38.63,-7.20,114.280,122.314,0.72,132.98688,0.62688,3,11
2018-08-19T18:27:08.80Z,37.7060901,-121.3720389,1617.530,-36.28,38.66,-7.21,112.815,123.014,0.68,133.18076,0.59730,3,11
2018-08-19T18:27:09.00Z,37.7058954,-121.3719171,1586.682,-35.80,38.92,-6.71,107.622,120.095,0.65,132.60517,0.60735,3,11
2018-08-19T18:27:09.20Z,37.7057140,-121.3717950,1561.337,-36.05,38.84,-6.50,103.398,117.137,0.65,132.86846,0.58290,3,11
2018-08-19T18:27:09.40Z,37.7055494,-121.3716740,1535.847,-35.84,38.95,-6.02,98.139,112.869,0.65,132.62294,0.61239,3,11
2018-08-19T18:27:09.60Z,37.7054082,-121.3715574,1513.212,-36.12,38.92,-5.74,93.033,108.269,0.64,132.86412,0.57602,3,11
2018-08-19T18:27:10.00Z,37.7051950,-121.3713437,1496.123,-36.56,39.00,-5.46,88.497,104.294,0.65,133.14966,0.56215,3,12
2018-08-19T18:27:10.20Z,37.7050428,-121.3711830,1481.244,-36.58,38.95,-5.43,85.713,102.274,0.63,133.20230,0.52722,3,12
2018-08-19T18:27:10.40Z,37.7048802,-121.3710026,1463.668,-36.49,39.11,-5.25,81.972,99.111,0.61,133.01882,0.51929,3,13
2018-08-19T18:27:10.60Z,37.7047600,-121.3708366,1448.975,-36.50,39.13,-5.13,78.358,96.042,0.59,133.01259,0.48815,3,13
2018-08-19T18:27:10.80Z,37.7046557,-121.3706882,1436.000,-36.67,39.14,-5.05,74.374,92.242,0.59,133.13473,0.48179,3,13
2018-08-19T18:27:11.00Z,37.7045633,-121.3705519,1424.823,-36.38,39.14,-4.94,70.527,88.328,0.59,132.90820,0.48359,3,13
2018-08-19T18:27:11.20Z,37.7044713,-121.3704213,1413.396,-36.53,39.24,-4.92,66.022,83.382,0.58,132.95106,0.46370,3,14
2018-08-19T18:27:11.40Z,37.7043845,-121.3702991,1403.113,-36.37,39.25,-4.97,61.812,78.635,0.58,132.81452,0.46324,3,14
2018-08-19T18:27:11.60Z,37.7042971,-121.3701767,1393.216,-36.38,39.29,-4.83,58.214,74.613,0.57,132.80125,0.45472,3,14
2018-08-19T18:27:12.00Z,37.7041798,-121.3699737,1387.417,-36.12,39.33,-4.50,57.080,73.483,0.62,132.55858,0.51688,3,9
2018-08-19T18:27:12.20Z,37.7041244,-121.3698632,1380.654,-36.21,39.43,-4.40,54.939,71.179,0.56,132.56363,0.48570,3,10
