time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-15T20:51:50.40Z,37.7138544,-121.3836991,1217.657,-33.75,36.51,-7.04,301.318,165.315,9.84,132.75122,24.22338,3,4
2018-08-15T20:51:50.60Z,37.7137891,-121.3834780,1218.343,-33.04,37.40,-5.53,218.699,138.522,6.02,131.45115,13.34216,3,4
2018-08-15T20:51:51.20Z,37.7136960,-121.3828437,1242.066,-32.88,37.60,-6.20,66.046,68.190,2.34,131.16587,3.54712,3,6
2018-08-15T20:51:51.40Z,37.7136488,-121.3827083,1249.325,-32.39,38.18,-6.34,49.842,59.031,2.26,130.30392,2.45586,3,6
2018-08-15T20:51:51.60Z,37.7135939,-121.3825957,1255.753,-32.41,37.98,-6.81,40.308,51.640,2.19,130.47123,1.41171,3,7
2018-08-15T20:51:51.80Z,37.7135349,-121.3824901,1260.538,-32.16,38.38,-6.54,35.057,46.169,2.12,129.95873,0.99963,3,6
2018-08-15T20:51:52.00Z,37.7134782,-121.3823876,1260.772,-32.20,38.50,-6.35,31.417,41.637,1.98,129.91064,0.85127,3,6
2018-08-15T20:51:52.20Z,37.7134124,-121.3822821,1263.326,-32.09,38.60,-6.19,28.479,38.064,1.85,129.74254,0.73803,3,8
2018-08-15T20:51:52.40Z,37.7133506,-121.3821844,1264.238,-31.89,38.18,-6.21,23.577,32.520,1.55,129.87766,0.63283,3,9
2018-08-15T20:51:52.60Z,37.7132941,-121.3820918,1264.578,-31.83,38.28,-6.18,20.588,28.997,1.48,129.74470,0.60497,3,10
2018-08-15T20:51:52.80Z,37.7132367,-121.3819897,1266.554,-31.89,38.32,-6.11,18.337,26.441,1.44,129.76150,0.60338,3,10
2018-08-15T20:51:53.00Z,37.7131752,-121.3818956,1267.573,-31.82,38.37,-5.98,16.441,24.271,1.32,129.66980,0.59942,3,12
2018-08-15T20:51:53.20Z,37.7131158,-121.3818087,1267.199,-31.79,38.36,-5.86,14.936,22.512,1.19,129.64797,0.60622,3,12
2018-08-15T20:51:53.40Z,37.7130543,-121.3817194,1267.989,-31.70,38.54,-5.94,13.616,20.817,0.99,129.43785,0.62181,3,12
2018-08-15T20:51:53.60Z,37.7129926,-121.3816285,1269.662,-31.84,38.61,-6.07,12.632,19.489,0.96,129.50876,0.60577,3,12
2018-08-15T20:51:53.80Z,37.7129333,-121.3815391,1270.872,-31.60,38.36,-6.17,11.814,18.362,0.88,129.47971,0.58724,3,12
2018-08-15T20:51:54.00Z,37.7128761,-121.3814495,1272.997,-31.57,38.45,-6.15,11.054,17.233,0.82,129.39379,0.55671,3,12
2018-08-15T20:51:54.20Z,37.7128180,-121.3813584,1275.475,-31.52,38.46,-6.04,10.420,16.290,0.77,129.33462,0.55735,3,12
2018-08-15T20:51:54.40Z,37.7127583,-121.3812664,1278.089,-31.48,38.59,-6.14,9.876,15.475,0.76,129.20605,0.55244,3,12
2018-08-15T20:51:54.60Z,37.7126989,-121.3811730,1280.715,-31.44,38.60,-6.14,9.234,14.605,0.73,129.16816,0.54410,3,14
2018-08-15T20:51:54.80Z,37.7126413,-121.3810833,1282.477,-31.43,38.62,-6.07,8.722,13.894,0.72,129.13306,0.54365,3,14
2018-08-15T20:51:55.00Z,37.7125840,-121.3809940,1284.167,-31.35,38.61,-6.17,8.285,13.266,0.72,129.08016,0.55047,3,15
2018-08-15T20:51:55.20Z,37.7125266,-121.3809046,1286.034,-31.42,38.73,-6.17,7.887,12.691,0.71,129.05495,0.55072,3,15
2018-08-15T20:51:55.40Z,37.7124687,-121.3808158,1287.627,-31.27,38.84,-6.13,7.556,12.201,0.71,128.83828,0.54620,3,15
2018-08-15T20:51:55.60Z,37.7124119,-121.3807275,1289.106,-31.23,38.74,-6.20,7.254,11.756,0.70,128.87697,0.54791,3,15
