time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-27T11:05:49.39Z,49.4618928,17.2000078,1249.432,50.15,-26.70,-6.58,48.933,56.278,1.75,331.97119,2.03645,3,5
2018-08-27T11:05:49.59Z,49.4619763,17.1999544,1249.427,50.26,-26.86,-6.59,27.745,28.245,1.30,331.87762,1.23399,3,5
2018-08-27T11:05:49.80Z,49.4620723,17.1998709,1249.966,50.43,-27.13,-6.37,26.718,28.490,1.20,331.71903,1.08553,3,5
2018-08-27T11:05:50.00Z,49.4621620,17.1997932,1251.126,50.26,-27.13,-6.21,22.654,24.705,1.14,331.64527,0.99005,3,5
2018-08-27T11:05:50.20Z,49.4622553,17.1997148,1253.187,50.20,-27.11,-6.05,20.051,22.192,1.12,331.62623,0.93076,3,5
2018-08-27T11:05:50.40Z,49.4623476,17.1996314,1255.340,50.08,-27.16,-6.04,18.167,20.346,1.09,331.53150,0.87826,3,5
2018-08-27T11:05:50.60Z,49.4624397,17.1995537,1257.155,50.11,-27.31,-6.03,16.749,18.911,1.08,331.40774,0.84202,3,5
2018-08-27T11:05:50.80Z,49.4625270,17.1994796,1258.301,50.09,-27.50,-6.09,15.535,17.786,0.99,331.23721,0.80400,3,5
2018-08-27T11:05:51.00Z,49.4626127,17.1994067,1258.890,50.12,-27.52,-6.09,14.525,16.811,0.97,331.22857,0.77061,3,5
2018-08-27T11:05:51.20Z,49.4627007,17.1993287,1260.076,50.05,-27.70,-6.12,13.710,16.008,0.96,331.04015,0.75127,3,5
2018-08-27T11:05:51.40Z,49.4627616,17.1992207,1256.831,49.82,-27.68,-6.00,13.072,15.400,0.95,330.94327,0.73628,3,6
2018-08-27T11:05:51.60Z,49.4628250,17.1991141,1254.001,49.99,-27.90,-5.93,12.521,14.866,0.95,330.83576,0.71898,3,6
2018-08-27T11:05:51.80Z,49.4628903,17.1990096,1251.417,49.86,-27.96,-5.81,12.035,14.380,0.94,330.71639,0.70845,3,6
2018-08-27T11:05:52.00Z,49.4629587,17.1989094,1249.217,49.91,-28.05,-5.68,11.605,13.942,0.94,330.66391,0.69773,3,6
2018-08-27T11:05:52.20Z,49.4629850,17.1987566,1240.135,49.71,-28.23,-5.58,11.818,14.211,1.00,330.40433,0.66742,3,6
2018-08-27T11:05:52.40Z,49.4630225,17.1986191,1232.725,49.57,-28.31,-5.32,12.802,15.398,1.00,330.26954,0.62708,3,6
2018-08-27T11:05:52.60Z,49.4630683,17.1984937,1226.752,49.45,-28.58,-5.14,13.302,16.041,0.90,329.97281,0.58868,3,6
2018-08-27T11:05:52.80Z,49.4631208,17.1983751,1221.857,49.25,-28.61,-4.95,13.566,16.391,0.89,329.84175,0.55399,3,6
2018-08-27T11:05:53.00Z,49.4631753,17.1982594,1217.258,49.11,-28.69,-4.80,13.715,16.606,0.88,329.70795,0.52287,3,6
2018-08-27T11:05:53.20Z,49.4632344,17.1981483,1213.333,49.13,-28.81,-4.58,13.780,16.716,0.87,329.60991,0.50472,3,6
2018-08-27T11:05:53.40Z,49.4632974,17.1980417,1210.016,48.97,-28.86,-4.44,13.763,16.721,0.86,329.49049,0.48578,3,6
2018-08-27T11:05:53.60Z,49.4633626,17.1979387,1206.988,49.05,-29.03,-4.50,13.721,16.691,0.85,329.38114,0.47492,3,6
2018-08-27T11:05:53.80Z,49.4634311,17.1978385,1204.510,49.10,-29.03,-4.42,13.601,16.562,0.85,329.41035,0.46758,3,6
2018-08-27T11:05:54.00Z,49.4635042,17.1977414,1202.849,49.02,-29.08,-4.41,13.446,16.384,0.85,329.31878,0.46080,3,6
2018-08-27T11:05:54.20Z,49.4635796,17.1976465,1201.600,48.93,-29.02,-4.44,13.274,16.184,0.85,329.32515,0.45560,3,6
2018-08-27T11:05:54.40Z,49.4636566,17.1975537,1200.611,48.85,-29.05,-4.43,13.077,15.946,0.85,329.26147,0.45021,3,6
2018-08-27T11:05:54.60Z,49.4637380,17.1974655,1200.366,48.90,-29.08,-4.51,12.820,15.634,0.85,329.26224,0.44720,3,6
2018-08-27T11:05:54.80Z,49.4638183,17.1973765,1199.955,48.90,-29.04,-4.53,12.588,15.359,0.87,329.29308,0.45347,3,6
2018-08-27T11:05:55.00Z,49.4638993,17.1972880,1199.676,48.89,-29.17,-4.62,12.368,15.098,0.87,329.17772,0.44953,3,6
2018-08-27T11:05:55.20Z,49.4639837,17.1972027,1199.963,48.96,-29.29,-4.77,12.060,14.729,0.88,329.11390,0.45782,3,6
