time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-08T18:31:27.80Z,37.7099560,-121.3787495,1133.296,-31.16,29.51,-4.58,269.572,375.622,26.69,136.56112,23.21212,3,4
2018-08-08T18:31:28.60Z,37.7096749,-121.3771943,1261.716,-31.45,29.94,-5.40,58.739,68.856,3.42,136.40759,1.86208,3,6
2018-08-08T18:31:28.80Z,37.7096238,-121.3770623,1265.452,-32.29,30.07,-4.87,47.070,54.293,2.68,137.04337,1.53375,3,6
2018-08-08T18:31:29.00Z,37.7095446,-121.3769125,1269.866,-32.27,30.29,-4.74,37.346,43.607,2.18,136.81437,1.32832,3,7
2018-08-08T18:31:29.20Z,37.7094815,-121.3768083,1271.733,-32.73,30.60,-5.07,31.135,36.659,1.69,136.92458,0.98639,3,7
2018-08-08T18:31:29.40Z,37.7094207,-121.3767215,1272.842,-33.04,30.79,-5.10,26.844,31.801,1.37,137.01241,0.90728,3,7
2018-08-08T18:31:29.60Z,37.7093704,-121.3766421,1274.352,-33.06,30.82,-5.04,23.671,28.268,1.29,137.00133,0.83933,3,8
2018-08-08T18:31:29.80Z,37.7093138,-121.3765657,1275.492,-33.30,30.90,-4.95,21.232,25.416,1.22,137.14346,0.81303,3,9
2018-08-08T18:31:30.00Z,37.7092568,-121.3764867,1276.279,-33.44,30.77,-5.07,19.299,22.950,1.19,137.38587,0.81483,3,9
2018-08-08T18:31:30.20Z,37.7091983,-121.3764113,1277.292,-33.44,30.80,-5.16,17.797,20.857,1.19,137.35120,0.83280,3,9
2018-08-08T18:31:30.40Z,37.7091371,-121.3763369,1278.196,-33.50,30.53,-5.20,16.545,19.227,1.18,137.65785,0.83877,3,9
2018-08-08T18:31:30.60Z,37.7090810,-121.3762651,1280.632,-33.54,30.51,-5.18,15.439,17.755,1.15,137.71068,0.84138,3,10
2018-08-08T18:31:30.80Z,37.7090266,-121.3761983,1282.171,-33.51,30.52,-5.14,13.872,16.298,1.02,137.67008,0.84400,3,12
2018-08-08T18:31:31.00Z,37.7089664,-121.3761268,1283.392,-33.70,30.45,-5.15,12.670,15.110,0.98,137.90125,0.86622,3,12
2018-08-08T18:31:31.20Z,37.7089051,-121.3760523,1284.772,-33.69,30.15,-5.12,11.636,14.080,0.88,138.16918,0.86092,3,13
