time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-11-04T23:09:10.00Z,37.7294450,-121.3325638,8.462,0.24,-2.92,-3.55,35.145,38.845,1.19,248.60386,13.29279,3,15
2018-11-04T23:09:10.20Z,37.7294355,-121.3325844,9.365,0.81,-1.09,-2.54,26.348,32.057,1.14,256.11338,34.59037,3,16
2018-11-04T23:09:11.00Z,37.7294446,-121.3326073,7.768,0.03,0.03,-0.22,8.561,12.480,0.58,256.11338,34.60150,3,17
2018-11-04T23:09:11.20Z,37.7294500,-121.3326116,8.219,0.01,-0.02,-0.06,7.015,10.441,0.47,256.11338,34.60273,3,17
2018-11-04T23:09:11.40Z,37.7294538,-121.3326163,9.230,-0.02,-0.02,0.02,5.894,8.916,0.38,256.11338,34.60371,3,17
2018-11-04T23:09:11.60Z,37.7294521,-121.3326133,8.973,-0.07,-0.02,0.16,5.158,7.829,0.42,256.11338,34.60482,3,17
2018-11-04T23:09:12.00Z,37.7294533,-121.3326114,8.607,-0.09,0.01,0.26,4.463,6.797,0.40,256.11338,34.60691,3,18
2018-11-04T23:09:12.20Z,37.7294531,-121.3326128,8.593,-0.05,-0.01,0.26,3.951,6.035,0.37,256.11338,34.60786,3,18
2018-11-04T23:09:12.40Z,37.7294528,-121.3326137,8.938,-0.07,-0.05,0.27,3.519,5.448,0.34,256.11338,34.60875,3,18
2018-11-04T23:09:12.60Z,37.7294478,-121.3326134,9.026,0.00,-0.02,0.18,3.196,4.986,0.34,256.11338,34.60963,3,18
2018-11-04T23:09:12.80Z,37.7294442,-121.3326123,8.690,-0.10,-0.02,0.19,2.947,4.638,0.32,256.11338,34.61047,3,18
2018-11-04T23:09:13.00Z,37.7294439,-121.3326123,8.492,0.01,0.01,0.11,2.746,4.346,0.33,256.11338,34.61133,3,18
2018-11-04T23:09:13.20Z,37.7294431,-121.3326115,8.416,-0.03,-0.04,0.12,2.585,4.101,0.34,256.11338,34.61222,3,18
2018-11-04T23:09:13.40Z,37.7294440,-121.3326105,8.409,-0.10,0.02,0.10,2.451,3.886,0.28,256.11338,34.61296,3,18
2018-11-04T23:09:13.60Z,37.7294437,-121.3326100,8.196,0.01,0.02,0.11,2.333,3.693,0.33,256.11338,34.61381,3,18
2018-11-04T23:09:13.80Z,37.7294435,-121.3326102,7.978,0.00,-0.05,0.05,2.229,3.524,0.28,256.11338,34.61453,3,18
2018-11-04T23:09:14.00Z,37.7294434,-121.3326101,7.729,-0.02,0.06,0.07,2.139,3.377,0.26,256.11338,34.61520,3,18
2018-11-04T23:09:14.20Z,37.7294436,-121.3326100,7.635,0.05,0.04,0.00,2.061,3.249,0.15,256.11338,34.61558,3,18
2018-11-04T23:09:14.40Z,37.7294432,-121.3326098,7.540,-0.03,0.03,0.10,1.996,3.148,0.33,256.11338,34.61645,3,18
2018-11-04T23:09:14.60Z,37.7294426,-121.3326091,7.425,-0.03,0.03,0.13,1.935,3.059,0.34,256.11338,34.61734,3,18
2018-11-04T23:09:14.80Z,37.7294426,-121.3326085,7.358,-0.03,0.01,0.11,1.881,2.980,0.36,256.11338,34.61829,3,18
2018-11-04T23:09:15.00Z,37.7294421,-121.3326082,7.263,-0.03,0.01,0.17,1.828,2.891,0.35,256.11338,34.61921,3,18
2018-11-04T23:09:15.20Z,37.7294419,-121.3326080,7.218,-0.06,0.00,0.13,1.781,2.813,0.34,256.11338,34.62010,3,18
2018-11-04T23:09:15.40Z,37.7294421,-121.3326082,7.163,-0.01,0.03,0.06,1.736,2.736,0.33,256.11338,34.62095,3,18
2018-11-04T23:09:15.60Z,37.7294424,-121.3326089,7.032,0.00,-0.01,0.02,1.679,2.628,0.30,256.11338,34.62173,3,18
2018-11-04T23:09:15.80Z,37.7294423,-121.3326089,6.965,-0.02,-0.01,0.07,1.627,2.534,0.32,256.11338,34.62255,3,18
2018-11-04T23:09:16.00Z,37.7294420,-121.3326089,6.869,-0.03,0.02,0.06,1.580,2.450,0.28,256.11338,34.62328,3,18
2018-11-04T23:09:16.20Z,37.7294415,-121.3326090,6.706,-0.05,-0.02,0.12,1.536,2.376,0.28,256.11338,34.62401,3,18
