time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-30T10:17:44.80Z,49.4473702,17.1265224,240.594,-3.85,6.07,0.80,2813.442,193.092,220.66,0.00000,80.54756,3,4
2018-08-30T10:17:45.00Z,49.4468736,17.1275554,243.608,-6.85,9.92,0.77,1351.761,103.572,108.40,124.64310,7.17482,3,4
2018-08-30T10:17:46.00Z,49.4456122,17.1304238,220.571,0.16,-0.28,-0.13,49.418,14.367,2.54,116.36489,25.66069,3,6
2018-08-30T10:17:46.20Z,49.4456626,17.1303261,219.992,0.13,-0.27,-0.10,35.421,12.582,1.98,116.36489,25.66762,3,7
2018-08-30T10:17:46.40Z,49.4456763,17.1303007,219.989,0.31,-0.25,0.07,24.573,10.481,1.39,116.36489,25.67249,3,8
2018-08-30T10:17:46.80Z,49.4456677,17.1303288,219.790,0.48,-0.35,0.11,17.167,9.111,1.00,42.46520,26.45676,3,9
2018-08-30T10:17:47.00Z,49.4456679,17.1303361,219.314,0.15,-0.16,0.32,13.100,7.748,0.60,42.46520,26.45881,3,8
2018-08-30T10:17:47.40Z,49.4456767,17.1303239,219.611,0.04,0.05,0.40,10.496,7.103,0.55,42.46520,26.46257,3,8
2018-08-30T10:17:47.60Z,49.4456729,17.1303346,219.082,0.23,-0.24,0.40,9.009,6.535,0.59,11.68348,36.30524,3,10
2018-08-30T10:17:47.80Z,49.4456726,17.1303320,219.200,0.35,-0.17,0.28,8.052,6.084,0.58,11.68348,36.30668,3,10
2018-08-30T10:17:48.00Z,49.4456693,17.1303360,219.272,0.18,-0.12,0.20,7.165,5.761,0.52,11.68348,36.30798,3,10
2018-08-30T10:17:48.20Z,49.4456699,17.1303341,219.125,0.09,-0.07,0.23,6.437,5.475,0.49,11.68348,36.30919,3,10
2018-08-30T10:17:48.40Z,49.4456686,17.1303365,219.137,0.25,-0.08,0.28,6.044,5.297,0.46,11.68348,36.31035,3,10
2018-08-30T10:17:48.60Z,49.4456602,17.1303493,219.250,-0.01,0.10,0.28,5.268,4.991,0.54,11.68348,36.31169,3,10
2018-08-30T10:17:48.80Z,49.4456553,17.1303562,219.357,0.12,-0.02,0.20,4.759,4.722,0.38,11.68348,36.31264,3,10
2018-08-30T10:17:49.00Z,49.4456526,17.1303605,219.405,0.10,-0.03,0.14,4.468,4.500,0.37,11.68348,36.31357,3,10
2018-08-30T10:17:49.20Z,49.4456505,17.1303626,219.166,0.19,-0.20,0.04,4.269,4.317,0.48,11.68348,36.31475,3,10
2018-08-30T10:17:49.40Z,49.4456489,17.1303632,219.065,-0.05,0.04,0.06,4.034,4.117,0.48,11.68348,36.31594,3,10
2018-08-30T10:17:49.60Z,49.4456477,17.1303643,218.820,-0.09,0.05,0.15,3.854,3.966,0.49,11.68348,36.31716,3,10
2018-08-30T10:17:49.80Z,49.4456456,17.1303666,218.470,0.11,-0.10,-0.01,3.678,3.813,0.38,11.68348,36.31810,3,10
2018-08-30T10:17:50.00Z,49.4456446,17.1303694,218.191,-0.07,0.11,0.14,3.541,3.694,0.47,11.68348,36.31926,3,10
2018-08-30T10:17:50.20Z,49.4456443,17.1303725,217.816,0.18,-0.01,0.14,3.438,3.566,0.34,11.68348,36.32011,3,10
2018-08-30T10:17:50.40Z,49.4456449,17.1303742,217.524,-0.06,0.03,0.20,3.309,3.475,0.51,11.68348,36.32137,3,10
2018-08-30T10:17:50.60Z,49.4456462,17.1303745,217.484,0.18,0.26,0.03,3.186,3.433,0.37,11.68348,36.32230,3,10
2018-08-30T10:17:50.80Z,49.4456468,17.1303761,217.413,0.19,0.85,0.41,3.140,3.403,0.55,45.11642,35.52642,3,11
2018-08-30T10:17:51.00Z,49.4456476,17.1303769,217.331,0.18,0.34,-0.04,3.108,3.378,0.59,45.11642,35.52793,3,11
2018-08-30T10:17:51.20Z,49.4456491,17.1303753,217.274,0.56,-0.40,0.24,3.081,3.366,0.72,45.11642,35.52977,3,11
2018-08-30T10:17:51.40Z,49.4456507,17.1303728,217.290,-0.12,-0.07,0.16,3.042,3.360,0.81,45.11642,35.53181,3,11
2018-08-30T10:17:51.60Z,49.4456517,17.1303719,217.205,0.59,-0.13,0.32,3.037,3.365,0.86,45.11642,35.53399,3,11
2018-08-30T10:17:51.80Z,49.4456528,17.1303702,217.195,-0.09,-0.20,0.42,3.006,3.358,0.76,45.11642,35.53592,3,11
2018-08-30T10:17:52.00Z,49.4456538,17.1303687,217.106,-0.02,0.08,0.43,2.988,3.356,0.75,45.11642,35.53782,3,11
2018-08-30T10:17:52.20Z,49.4456556,17.1303661,217.204,-0.16,0.05,0.58,2.945,3.341,0.66,45.11642,35.53950,3,11
2018-08-30T10:17:52.40Z,49.4456577,17.1303626,217.187,0.16,-0.13,0.29,2.904,3.326,0.63,45.11642,35.54111,3,10
2018-08-30T10:17:52.60Z,49.4456591,17.1303620,217.393,0.17,0.29,-0.10,2.886,3.324,0.55,45.11642,35.54250,3,11
2018-08-30T10:17:52.80Z,49.4456601,17.1303606,217.455,0.21,-0.40,0.10,2.872,3.328,0.73,45.11642,35.54434,3,11
2018-08-30T10:17:53.00Z,49.4456606,17.1303587,217.504,-0.11,-0.42,0.24,2.869,3.337,0.90,45.11642,35.54662,3,11
2018-08-30T10:17:53.20Z,49.4456620,17.1303555,217.411,0.04,-0.34,0.48,2.836,3.334,0.84,45.11642,35.54875,3,11
2018-08-30T10:17:53.40Z,49.4456649,17.1303509,217.251,-0.19,-0.22,0.33,2.755,3.312,0.72,45.11642,35.55058,3,11
2018-08-30T10:17:53.60Z,49.4456662,17.1303501,217.103,-0.04,-0.04,-0.01,2.667,3.269,0.42,45.11642,35.55163,3,11
2018-08-30T10:17:53.80Z,49.4456685,17.1303483,216.943,0.03,0.02,0.05,2.511,3.165,0.40,45.11642,35.55264,3,11
2018-08-30T10:17:54.00Z,49.4456692,17.1303475,217.152,0.03,0.13,0.08,2.439,3.105,0.46,45.11642,35.55380,3,11
2018-08-30T10:17:54.20Z,49.4456697,17.1303486,217.293,0.12,0.05,0.00,2.394,3.058,0.33,45.11642,35.55462,3,10
2018-08-30T10:17:54.40Z,49.4456702,17.1303484,217.391,-0.10,0.17,0.08,2.359,3.028,0.48,45.11642,35.55585,3,10
2018-08-30T10:17:54.60Z,49.4456705,17.1303476,217.403,-0.12,-0.10,0.10,2.289,2.949,0.34,45.11642,35.55671,3,10
2018-08-30T10:17:54.80Z,49.4456703,17.1303477,217.270,-0.07,0.19,0.20,2.259,2.907,0.52,45.11642,35.55802,3,10
2018-08-30T10:17:55.00Z,49.4456700,17.1303483,217.186,-0.25,-0.04,0.29,2.246,2.886,0.52,45.11642,35.55934,3,10
2018-08-30T10:17:55.20Z,49.4456701,17.1303481,217.176,0.02,-0.13,-0.12,2.235,2.881,0.58,45.11642,35.56081,3,10
2018-08-30T10:17:55.40Z,49.4456700,17.1303486,216.959,-0.17,0.14,0.38,2.175,2.840,0.55,45.11642,35.56221,3,10
2018-08-30T10:17:55.60Z,49.4456705,17.1303481,216.665,-0.12,0.06,0.21,2.118,2.801,0.55,45.11642,35.56360,3,10
2018-08-30T10:17:55.80Z,49.4456699,17.1303489,216.419,-0.04,0.00,0.19,2.098,2.784,0.58,45.11642,35.56507,3,10
2018-08-30T10:17:56.00Z,49.4456691,17.1303492,216.255,0.03,-0.01,0.17,2.084,2.770,0.53,45.11642,35.56641,3,10
2018-08-30T10:17:56.20Z,49.4456687,17.1303497,216.055,0.12,0.06,0.26,2.070,2.756,0.42,45.11642,35.56747,3,10
2018-08-30T10:17:56.40Z,49.4456684,17.1303487,216.133,0.09,0.00,0.10,2.048,2.727,0.34,45.11642,35.56832,3,11
2018-08-30T10:17:56.60Z,49.4456685,17.1303472,216.166,0.15,-0.14,0.12,2.021,2.697,0.35,45.11642,35.56921,3,11
2018-08-30T10:17:56.80Z,49.4456687,17.1303471,215.999,0.33,-0.03,0.17,1.992,2.657,0.26,45.11642,35.57014,3,11
